,from_node,to_node,edge_tt,edge_var,distance
,11712.0,11713.0,9.9,0.0,72.89
,11728.0,11729.0,34.02,0.0,261.29
,11824.0,11825.0,31.87,0.0,253.05
,11828.0,11829.0,44.49,0.0,553.82
,11830.0,11831.0,10.27,0.0,52.87
,11860.0,11861.0,14.3,0.0,171.22
,11862.0,11863.0,6.26,0.0,76.64
,11864.0,11865.0,18.27,0.0,220.88
,11866.0,11867.0,4.57,0.0,55.97
,11868.0,11869.0,2.38,0.0,20.91
,11874.0,11875.0,9.15,0.0,120.74
,11876.0,11877.0,7.33,0.0,102.78
,11892.0,11893.0,2.29,0.0,25.92
,11898.0,11899.0,10.04,0.0,35.49
,11912.0,11913.0,6.39,0.0,93.19
,11914.0,11915.0,7.66,0.0,111.92
,11916.0,11917.0,13.45,0.0,195.52
,11918.0,11919.0,4.71,0.0,46.75
,11932.0,11933.0,46.04,0.0,582.88
,11938.0,11939.0,59.8,0.0,441.26
,12410.0,12411.0,33.66,0.0,182.46
,12414.0,12415.0,0.3,0.0,4.3
,12416.0,12417.0,5.52,0.0,77.88
,12418.0,12419.0,5.66,0.0,79.77
,12532.0,12533.0,11.79,0.0,78.8
,12534.0,12535.0,9.16,0.0,60.87
,12542.0,12543.0,14.05,0.0,83.64
,12554.0,12555.0,43.49,0.0,295.41
,12556.0,12557.0,16.38,0.0,136.34
,12562.0,12563.0,22.73,0.0,328.94
,12572.0,12573.0,46.68,0.0,622.8
,12620.0,12621.0,28.31,0.0,347.6
,12632.0,12633.0,6.45,0.0,44.5
,12652.0,12653.0,2.07,0.0,16.68
,12690.0,12691.0,24.8,0.0,276.06
,12738.0,12739.0,0.98,0.0,7.03
,12742.0,12743.0,15.22,0.0,114.74
,12744.0,12745.0,14.34,0.0,106.52
,12750.0,12751.0,16.63,0.0,114.89
,12752.0,12753.0,28.33,0.0,189.09
,12756.0,12757.0,11.73,0.0,154.08
,12758.0,12759.0,1.73,0.0,23.48
,12760.0,12761.0,18.23,0.0,127.06
,12762.0,12763.0,13.65,0.0,95.52
,12804.0,12805.0,13.48,0.0,108.86
,12840.0,12841.0,14.14,0.0,110.01
,12842.0,12843.0,14.04,0.0,110.68
,12844.0,12845.0,14.26,0.0,113.46
,12846.0,12847.0,13.04,0.0,102.27
,12848.0,12849.0,19.22,0.0,147.39
,12886.0,12887.0,17.15,0.0,83.2
,12896.0,12897.0,11.78,0.0,144.56
,12898.0,12899.0,10.73,0.0,117.0
,12924.0,12925.0,9.74,0.0,75.7
,12938.0,12939.0,27.65,0.0,204.17
,12994.0,12995.0,6.42,0.0,82.4
,12998.0,12999.0,15.88,0.0,116.25
,13002.0,13003.0,39.09,0.0,545.35
,13040.0,13041.0,14.31,0.0,124.01
,13044.0,13045.0,11.14,0.0,95.43
,13046.0,13047.0,13.18,0.0,83.86
,13048.0,13049.0,10.92,0.0,84.01
,13050.0,13051.0,12.23,0.0,93.62
,13060.0,13061.0,44.27,0.0,572.45
,13062.0,13063.0,11.1,0.0,153.05
,13064.0,13065.0,22.82,0.0,164.35
,13066.0,13067.0,25.12,0.0,157.78
,13068.0,13069.0,31.5,0.0,202.69
,13072.0,13073.0,20.14,0.0,80.55
,13078.0,13079.0,17.96,0.0,133.31
,13080.0,13081.0,23.37,0.0,159.89
,13090.0,13091.0,17.28,0.0,221.44
,13092.0,13093.0,18.97,0.0,32.32
,13138.0,13139.0,30.25,0.0,304.27
,13140.0,13141.0,13.77,0.0,163.63
,13146.0,13147.0,11.88,0.0,73.75
,13150.0,13151.0,26.69,0.0,350.15
,13154.0,13155.0,11.7,0.0,152.3
,13164.0,13165.0,1.36,0.0,13.43
,13224.0,13225.0,9.06,0.0,114.09
,13226.0,13227.0,9.51,0.0,120.11
,13254.0,13255.0,20.01,0.0,220.62
,13256.0,13257.0,12.21,0.0,98.68
,13258.0,13259.0,22.99,0.0,189.78
,13266.0,13267.0,24.25,0.0,172.95
,13276.0,13277.0,22.02,0.0,170.01
,13280.0,13281.0,33.98,0.0,224.31
,13282.0,13283.0,29.16,0.0,168.47
,13306.0,13307.0,,0.0,0.2
,13308.0,13309.0,33.48,0.0,237.85
,13310.0,13311.0,9.95,0.0,70.53
,13316.0,13317.0,31.76,0.0,220.23
,13318.0,13319.0,25.04,0.0,210.39
,13320.0,13321.0,16.98,0.0,204.35
,13324.0,13325.0,33.23,0.0,201.27
,13326.0,13327.0,35.87,0.0,214.67
,13366.0,13367.0,36.14,0.0,290.97
,13368.0,13369.0,14.09,0.0,111.69
,13388.0,13389.0,20.11,0.0,58.72
,13428.0,13429.0,4.27,0.0,56.75
,13430.0,13431.0,11.7,0.0,151.78
,13478.0,13479.0,19.78,0.0,161.68
,13492.0,13493.0,7.0,0.0,97.5
,13506.0,13507.0,10.88,0.0,85.18
,13508.0,13509.0,19.51,0.0,173.36
,13540.0,13541.0,16.11,0.0,187.36
,13550.0,13551.0,84.98,0.0,656.01
,13556.0,13557.0,33.74,0.0,215.2
,13558.0,13559.0,17.82,0.0,111.49
,13582.0,13583.0,20.93,0.0,145.89
,13586.0,13587.0,13.25,0.0,116.7
,13596.0,13597.0,13.24,0.0,105.11
,13602.0,13603.0,8.04,0.0,82.68
,13604.0,13605.0,6.82,0.0,39.34
,13698.0,13699.0,11.22,0.0,97.32
,13700.0,13701.0,7.86,0.0,64.5
,13702.0,13703.0,15.07,0.0,224.05
,13704.0,13705.0,9.04,0.0,136.12
,13706.0,13707.0,6.32,0.0,94.64
,13708.0,13709.0,46.83,0.0,397.53
,13752.0,13753.0,12.19,0.0,88.06
,13754.0,13755.0,9.16,0.0,117.06
,13760.0,13761.0,5.3,0.0,63.42
,13762.0,13763.0,13.13,0.0,199.9
,13792.0,13793.0,8.66,0.0,101.68
,13794.0,13795.0,26.87,0.0,268.32
,13796.0,13797.0,0.76,0.0,2.04
,13832.0,13833.0,18.91,0.0,158.55
,13834.0,13835.0,13.57,0.0,121.29
,13836.0,13837.0,3.32,0.0,27.73
,13860.0,13861.0,17.18,0.0,101.73
,13864.0,13865.0,9.33,0.0,118.93
,13884.0,13885.0,29.44,0.0,207.3
,13900.0,13901.0,10.61,0.0,79.53
,13906.0,13907.0,6.9,0.0,96.68
,13960.0,13961.0,10.37,0.0,135.53
,13962.0,13963.0,9.53,0.0,127.25
,13964.0,13965.0,11.41,0.0,136.17
,13966.0,13967.0,33.95,0.0,376.96
,13968.0,13969.0,28.06,0.0,329.96
,13984.0,13985.0,24.79,0.0,342.12
,13986.0,13987.0,92.24,0.0,658.12
,14008.0,14009.0,34.09,0.0,316.59
,14010.0,14011.0,11.83,0.0,155.98
,14012.0,14013.0,52.18,0.0,632.19
,14014.0,14015.0,8.93,0.0,33.65
,14098.0,14099.0,36.62,0.0,298.55
,14100.0,14101.0,11.86,0.0,100.95
,14132.0,14133.0,8.76,0.0,87.79
,14134.0,14135.0,9.35,0.0,93.26
,14136.0,14137.0,7.0,0.0,92.04
,14156.0,14157.0,13.92,0.0,193.91
,14158.0,14159.0,8.65,0.0,118.09
,14198.0,14199.0,21.12,0.0,133.34
,14204.0,14205.0,6.77,0.0,83.77
,14206.0,14207.0,13.36,0.0,177.6
,14208.0,14209.0,8.35,0.0,112.11
,14210.0,14211.0,7.7,0.0,102.05
,14212.0,14213.0,8.12,0.0,109.05
,14226.0,14227.0,21.68,0.0,141.92
,14228.0,14229.0,25.09,0.0,167.03
,14232.0,14233.0,14.01,0.0,106.83
,14234.0,14235.0,7.38,0.0,54.86
,14236.0,14237.0,10.18,0.0,120.21
,14238.0,14239.0,6.23,0.0,44.05
,14242.0,14243.0,24.81,0.0,147.84
,14256.0,14257.0,12.12,0.0,76.66
,14258.0,14259.0,7.26,0.0,62.89
,14274.0,14275.0,5.37,0.0,57.2
,14276.0,14277.0,27.46,0.0,329.76
,14278.0,14279.0,29.8,0.0,401.41
,14296.0,14297.0,16.82,0.0,133.22
,14340.0,14341.0,7.84,0.0,92.19
,14344.0,14345.0,7.55,0.0,26.15
,14346.0,14347.0,2.47,0.0,19.89
,14348.0,14349.0,4.12,0.0,29.18
,14350.0,14351.0,7.6,0.0,60.72
,14352.0,14353.0,7.48,0.0,59.87
,14354.0,14355.0,11.23,0.0,91.27
,14356.0,14357.0,13.54,0.0,108.21
,14360.0,14361.0,10.0,0.0,87.07
,14364.0,14365.0,4.89,0.0,33.11
,14366.0,14367.0,19.24,0.0,116.31
,14436.0,14437.0,12.11,0.0,45.49
,14454.0,14455.0,11.88,0.0,99.4
,14458.0,14459.0,12.93,0.0,107.56
,14500.0,14501.0,16.86,0.0,213.83
,14520.0,14521.0,38.04,0.0,260.15
,14528.0,14529.0,15.86,0.0,143.94
,14568.0,14569.0,9.46,0.0,90.29
,14574.0,14575.0,1.75,0.0,23.94
,14576.0,14577.0,1.49,0.0,20.52
,14702.0,14703.0,12.8,0.0,92.71
,14714.0,14715.0,28.62,0.0,176.14
,14716.0,14717.0,18.43,0.0,113.51
,14768.0,14769.0,6.15,0.0,47.55
,14770.0,14771.0,9.4,0.0,121.93
,14782.0,14783.0,13.33,0.0,203.15
,14796.0,14797.0,16.19,0.0,199.58
,14798.0,14799.0,13.24,0.0,106.03
,14804.0,14805.0,34.28,0.0,259.1
,14806.0,14807.0,12.97,0.0,113.74
,14808.0,14809.0,10.49,0.0,90.89
,14810.0,14811.0,9.81,0.0,116.97
,14812.0,14813.0,18.87,0.0,232.65
,14850.0,14851.0,6.29,0.0,45.74
,14852.0,14853.0,6.38,0.0,45.62
,14854.0,14855.0,0.71,0.0,5.98
,14858.0,14859.0,25.9,0.0,328.86
,14874.0,14875.0,7.99,0.0,61.25
,14878.0,14879.0,8.93,0.0,65.14
,14880.0,14881.0,13.28,0.0,89.8
,14886.0,14887.0,6.48,0.0,84.84
,14888.0,14889.0,13.74,0.0,179.27
,14892.0,14893.0,6.21,0.0,36.48
,14912.0,14913.0,3.34,0.0,40.93
,14914.0,14915.0,7.04,0.0,78.29
,14916.0,14917.0,13.37,0.0,77.86
,14918.0,14919.0,3.36,0.0,42.01
,14970.0,14971.0,12.48,0.0,151.63
,15024.0,15025.0,2.24,0.0,29.41
,15026.0,15027.0,5.05,0.0,60.4
,15062.0,15063.0,45.21,0.0,388.16
,15064.0,15065.0,16.34,0.0,124.69
,15076.0,15077.0,3.5,0.0,41.6
,15094.0,15095.0,28.34,0.0,66.54
,15108.0,15109.0,5.04,0.0,50.6
,15158.0,15159.0,31.09,0.0,211.06
,15164.0,15165.0,15.06,0.0,94.2
,15292.0,15293.0,8.6,0.0,110.92
,15296.0,15297.0,8.32,0.0,89.36
,15298.0,15299.0,17.54,0.0,196.01
,15300.0,15301.0,4.22,0.0,47.3
,15370.0,15371.0,21.36,0.0,152.84
,15372.0,15373.0,26.68,0.0,184.12
,15374.0,15375.0,17.84,0.0,134.41
,15392.0,15393.0,3.47,0.0,39.78
,15418.0,15419.0,9.1,0.0,117.15
,15420.0,15421.0,12.4,0.0,159.64
,15428.0,15429.0,8.27,0.0,102.15
,15436.0,15437.0,11.38,0.0,60.08
,15440.0,15441.0,8.22,0.0,95.38
,15442.0,15443.0,6.95,0.0,55.48
,15446.0,15447.0,7.4,0.0,61.92
,15456.0,15457.0,11.4,0.0,139.57
,15458.0,15459.0,2.59,0.0,28.0
,15468.0,15469.0,23.6,0.0,280.01
,15470.0,15471.0,27.23,0.0,197.05
,15476.0,15477.0,5.01,0.0,58.28
,15482.0,15483.0,12.61,0.0,147.53
,15544.0,15545.0,1.1,0.0,14.58
,15546.0,15547.0,26.21,0.0,159.33
,15562.0,15563.0,5.85,0.0,35.13
,15564.0,15565.0,12.98,0.0,165.91
,15566.0,15567.0,12.84,0.0,164.0
,15568.0,15569.0,23.06,0.0,289.46
,15570.0,15571.0,54.15,0.0,470.04
,15578.0,15579.0,0.63,0.0,8.83
,15580.0,15581.0,5.3,0.0,74.1
,15582.0,15583.0,2.31,0.0,23.84
,15584.0,15585.0,6.33,0.0,77.37
,15586.0,15587.0,10.35,0.0,77.8
,15588.0,15589.0,15.16,0.0,170.41
,15670.0,15671.0,11.9,0.0,72.98
,15710.0,15711.0,8.05,0.0,60.36
,15712.0,15713.0,31.8,0.0,482.42
,15744.0,15745.0,20.86,0.0,305.31
,15754.0,15755.0,15.31,0.0,180.86
,15756.0,15757.0,7.77,0.0,94.08
,15770.0,15771.0,19.6,0.0,210.1
,15794.0,15795.0,33.99,0.0,372.98
,15796.0,15797.0,8.06,0.0,116.96
,15798.0,15799.0,11.38,0.0,146.9
,15828.0,15829.0,7.78,0.0,91.46
,15834.0,15835.0,8.84,0.0,115.06
,15836.0,15837.0,23.71,0.0,308.84
,15878.0,15879.0,7.1,0.0,102.05
,15914.0,15915.0,3.78,0.0,48.3
,15938.0,15939.0,74.77,0.0,542.89
,16034.0,16035.0,12.75,0.0,175.78
,16036.0,16037.0,9.72,0.0,120.53
,16038.0,16039.0,14.08,0.0,103.37
,16040.0,16041.0,14.08,0.0,96.4
,16042.0,16043.0,8.93,0.0,124.43
,16044.0,16045.0,12.98,0.0,150.14
,16046.0,16047.0,4.15,0.0,40.22
,16048.0,16049.0,9.55,0.0,133.53
,16050.0,16051.0,3.42,0.0,46.68
,16056.0,16057.0,15.49,0.0,120.58
,16058.0,16059.0,48.45,0.0,380.75
,16060.0,16061.0,11.86,0.0,147.9
,16064.0,16065.0,24.44,0.0,392.38
,16164.0,16165.0,11.87,0.0,91.48
,16186.0,16187.0,6.35,0.0,73.03
,16250.0,16251.0,28.73,0.0,379.33
,16260.0,16261.0,4.66,0.0,60.93
,16266.0,16267.0,20.81,0.0,180.86
,16268.0,16269.0,8.69,0.0,117.41
,16270.0,16271.0,21.08,0.0,310.7
,16298.0,16299.0,27.59,0.0,352.99
,16344.0,16345.0,18.05,0.0,151.18
,16350.0,16351.0,33.75,0.0,279.34
,16358.0,16359.0,10.03,0.0,130.44
,16368.0,16369.0,14.23,0.0,92.2
,16376.0,16377.0,6.32,0.0,45.37
,16378.0,16379.0,97.77,0.0,766.81
,16380.0,16381.0,3.43,0.0,10.67
,16402.0,16403.0,1.95,0.0,12.15
,16406.0,16407.0,,0.0,5.67
,16428.0,16429.0,2.45,0.0,25.31
,16494.0,16495.0,13.88,0.0,101.3
,16506.0,16507.0,20.39,0.0,156.93
,16508.0,16509.0,14.58,0.0,110.84
,16510.0,16511.0,21.54,0.0,167.4
,16512.0,16513.0,24.06,0.0,184.86
,16514.0,16515.0,14.75,0.0,114.79
,16516.0,16517.0,18.34,0.0,139.26
,16518.0,16519.0,26.96,0.0,209.28
,16520.0,16521.0,34.74,0.0,267.21
,16522.0,16523.0,44.44,0.0,343.54
,16524.0,16525.0,11.69,0.0,93.61
,16530.0,16531.0,11.07,0.0,91.73
,16532.0,16533.0,2.16,0.0,17.85
,16548.0,16549.0,10.78,0.0,130.78
,16562.0,16563.0,5.49,0.0,77.5
,16564.0,16565.0,5.74,0.0,80.31
,16702.0,16703.0,9.75,0.0,76.35
,16704.0,16705.0,24.23,0.0,178.1
,16708.0,16709.0,16.32,0.0,65.6
,16710.0,16711.0,4.61,0.0,44.62
,16712.0,16713.0,3.33,0.0,44.26
,16714.0,16715.0,11.39,0.0,137.72
,16736.0,16737.0,23.51,0.0,158.13
,16740.0,16741.0,8.84,0.0,70.51
,16742.0,16743.0,11.69,0.0,89.46
,16792.0,16793.0,34.37,0.0,274.22
,16802.0,16803.0,14.96,0.0,73.56
,16804.0,16805.0,20.48,0.0,207.81
,16840.0,16841.0,12.92,0.0,113.89
,16870.0,16871.0,9.13,0.0,68.67
,16880.0,16881.0,21.19,0.0,164.1
,16892.0,16893.0,2.42,0.0,19.76
,16944.0,16945.0,11.52,0.0,157.83
,16946.0,16947.0,24.38,0.0,288.9
,16948.0,16949.0,22.44,0.0,233.67
,16958.0,16959.0,0.04,0.0,0.2
,17000.0,17001.0,36.32,0.0,524.55
,17016.0,17017.0,26.78,0.0,217.47
,17024.0,17025.0,16.09,0.0,203.32
,17066.0,17067.0,9.44,0.0,68.74
,17068.0,17069.0,70.92,0.0,427.17
,17072.0,17073.0,18.9,0.0,238.52
,17074.0,17075.0,7.1,0.0,89.53
,17086.0,17087.0,24.13,0.0,297.11
,17116.0,17117.0,62.2,0.0,526.57
,17158.0,17159.0,5.08,0.0,64.0
,17160.0,17161.0,8.67,0.0,108.07
,17178.0,17179.0,2.96,0.0,20.13
,17182.0,17183.0,5.15,0.0,42.97
,17552.0,17553.0,10.11,0.0,77.59
,17570.0,17571.0,31.9,0.0,196.74
,17584.0,17585.0,22.3,0.0,191.45
,17608.0,17609.0,14.69,0.0,100.02
,17610.0,17611.0,7.94,0.0,60.47
,17630.0,17631.0,5.7,0.0,35.45
,17632.0,17633.0,17.69,0.0,130.56
,17684.0,17685.0,5.3,0.0,36.1
,17686.0,17687.0,47.31,0.0,331.74
,17730.0,17731.0,9.07,0.0,77.67
,17732.0,17733.0,7.41,0.0,64.4
,17798.0,17799.0,12.41,0.0,95.06
,17800.0,17801.0,11.0,0.0,86.16
,17806.0,17807.0,38.17,0.0,183.46
,17810.0,17811.0,12.32,0.0,152.37
,17812.0,17813.0,8.06,0.0,74.41
,17890.0,17891.0,9.22,0.0,77.22
,17892.0,17893.0,9.89,0.0,82.07
,17896.0,17897.0,9.93,0.0,89.75
,17972.0,17973.0,19.14,0.0,173.85
,18066.0,18067.0,15.56,0.0,119.87
,18070.0,18071.0,38.86,0.0,297.94
,18240.0,18241.0,18.33,0.0,20.46
,18456.0,18457.0,14.16,0.0,195.54
,18458.0,18459.0,5.72,0.0,79.85
,18460.0,18461.0,15.61,0.0,120.18
,18488.0,18489.0,12.23,0.0,89.17
,18552.0,18553.0,21.74,0.0,274.02
,18554.0,18555.0,20.11,0.0,241.93
,18556.0,18557.0,7.55,0.0,96.44
,18558.0,18559.0,7.21,0.0,92.6
,18572.0,18573.0,24.61,0.0,170.14
,18578.0,18579.0,16.23,0.0,124.49
,18614.0,18615.0,15.88,0.0,133.32
,18664.0,18665.0,15.96,0.0,174.33
,18708.0,18709.0,13.11,0.0,100.27
,18710.0,18711.0,11.65,0.0,99.65
,18712.0,18713.0,15.77,0.0,121.65
,18736.0,18737.0,28.26,0.0,340.09
,18738.0,18739.0,22.1,0.0,158.77
,18752.0,18753.0,15.28,0.0,119.56
,18754.0,18755.0,16.78,0.0,132.55
,18756.0,18757.0,27.54,0.0,217.26
,18814.0,18815.0,16.66,0.0,181.03
,18816.0,18817.0,13.82,0.0,171.21
,18908.0,18909.0,2.37,0.0,23.83
,18942.0,18943.0,5.98,0.0,53.7
,18944.0,18945.0,21.38,0.0,139.15
,18946.0,18947.0,11.85,0.0,99.03
,18948.0,18949.0,16.79,0.0,140.91
,18980.0,18981.0,76.03,0.0,602.37
,19002.0,19003.0,8.2,0.0,46.2
,19004.0,19005.0,1.75,0.0,17.61
,19044.0,19045.0,31.86,0.0,250.59
,19046.0,19047.0,12.25,0.0,85.0
,19252.0,19253.0,12.23,0.0,64.81
,19488.0,19489.0,8.54,0.0,81.4
,19536.0,19537.0,28.1,0.0,294.37
,19592.0,19593.0,8.49,0.0,112.22
,19602.0,19603.0,18.47,0.0,147.49
,19606.0,19607.0,31.43,0.0,230.0
,19630.0,19631.0,1.14,0.0,12.28
,19632.0,19633.0,0.51,0.0,6.43
,19636.0,19637.0,38.58,0.0,532.91
,19640.0,19641.0,24.97,0.0,225.19
,19666.0,19667.0,31.29,0.0,257.65
,19668.0,19669.0,21.68,0.0,152.97
,19686.0,19687.0,26.33,0.0,205.22
,19688.0,19689.0,40.83,0.0,318.84
,19690.0,19691.0,12.35,0.0,93.46
,19692.0,19693.0,35.15,0.0,267.51
,19694.0,19695.0,38.98,0.0,296.64
,19696.0,19697.0,21.54,0.0,163.06
,19820.0,19821.0,117.72,0.0,1400.91
,19854.0,19855.0,11.81,0.0,115.82
,19878.0,19879.0,10.33,0.0,142.68
,19880.0,19881.0,11.9,0.0,108.99
,19882.0,19883.0,7.28,0.0,100.68
,19884.0,19885.0,0.7,0.0,10.63
,19888.0,19889.0,16.9,0.0,227.19
,19892.0,19893.0,15.77,0.0,130.35
,19894.0,19895.0,19.74,0.0,162.91
,19896.0,19897.0,41.21,0.0,654.49
,19900.0,19901.0,5.56,0.0,78.26
,19902.0,19903.0,11.25,0.0,138.76
,19904.0,19905.0,12.83,0.0,136.9
,19906.0,19907.0,20.87,0.0,278.87
,19918.0,19919.0,13.89,0.0,46.85
,19920.0,19921.0,11.91,0.0,159.88
,19922.0,19923.0,14.86,0.0,120.77
,19924.0,19925.0,1.86,0.0,25.77
,19926.0,19927.0,11.94,0.0,145.64
,19928.0,19929.0,5.98,0.0,31.88
,19930.0,19931.0,3.11,0.0,42.56
,19932.0,19933.0,7.95,0.0,98.94
,19934.0,19935.0,20.45,0.0,271.83
,19936.0,19937.0,7.07,0.0,80.5
,19938.0,19939.0,1.84,0.0,16.61
,19970.0,19971.0,33.42,0.0,220.44
,19988.0,19989.0,6.92,0.0,50.86
,20014.0,20015.0,9.21,0.0,79.8
,20022.0,20023.0,16.07,0.0,213.14
,20024.0,20025.0,1.4,0.0,13.29
,20032.0,20033.0,54.72,0.0,629.17
,20116.0,20117.0,46.89,0.0,344.8
,20176.0,20177.0,72.06,0.0,979.19
,20178.0,20179.0,19.46,0.0,268.34
,20180.0,20181.0,17.5,0.0,211.09
,20200.0,20201.0,24.56,0.0,327.02
,20250.0,20251.0,1.03,0.0,4.6
,20252.0,20253.0,15.16,0.0,8.46
,20264.0,20265.0,2.56,0.0,34.4
,20266.0,20267.0,9.88,0.0,146.32
,20270.0,20271.0,11.29,0.0,80.69
,20278.0,20279.0,53.18,0.0,362.93
,20284.0,20285.0,29.9,0.0,237.54
,20286.0,20287.0,11.97,0.0,92.5
,20288.0,20289.0,12.15,0.0,97.3
,20290.0,20291.0,13.01,0.0,101.63
,20306.0,20307.0,6.47,0.0,51.59
,20308.0,20309.0,25.9,0.0,205.56
,20342.0,20343.0,34.28,0.0,263.09
,20370.0,20371.0,15.7,0.0,183.93
,20372.0,20373.0,7.87,0.0,23.78
,20416.0,20417.0,22.32,0.0,125.66
,20422.0,20423.0,34.32,0.0,217.45
,20424.0,20425.0,33.89,0.0,259.1
,20520.0,20521.0,54.75,0.0,428.56
,20530.0,20531.0,21.49,0.0,154.86
,20534.0,20535.0,2.82,0.0,25.56
,20620.0,20621.0,8.19,0.0,65.42
,20630.0,20631.0,2.53,0.0,13.48
,20716.0,20717.0,30.22,0.0,372.11
,20718.0,20719.0,11.83,0.0,122.36
,20720.0,20721.0,90.4,0.0,1103.68
,20722.0,20723.0,25.96,0.0,278.02
,20724.0,20725.0,22.01,0.0,263.74
,20756.0,20757.0,14.03,0.0,116.93
,20794.0,20795.0,27.89,0.0,238.68
,20802.0,20803.0,1.5,0.0,6.32
,20804.0,20805.0,30.15,0.0,322.56
,20828.0,20829.0,17.82,0.0,218.77
,20830.0,20831.0,3.92,0.0,51.78
,20832.0,20833.0,7.87,0.0,102.31
,20834.0,20835.0,4.62,0.0,46.86
,20860.0,20861.0,27.94,0.0,225.05
,20862.0,20863.0,16.72,0.0,219.78
,20866.0,20867.0,11.33,0.0,151.48
,20958.0,20959.0,25.63,0.0,292.46
,20962.0,20963.0,9.38,0.0,106.89
,20964.0,20965.0,7.14,0.0,77.37
,20966.0,20967.0,2.64,0.0,20.33
,20970.0,20971.0,13.75,0.0,107.71
,21042.0,21043.0,13.25,0.0,155.45
,21640.0,21641.0,40.2,0.0,316.35
,21660.0,21661.0,13.49,0.0,159.95
,21662.0,21663.0,19.63,0.0,202.57
,21676.0,21677.0,1.38,0.0,10.94
,21688.0,21689.0,43.19,0.0,192.88
,21726.0,21727.0,14.79,0.0,108.05
,21730.0,21731.0,34.99,0.0,262.17
,21884.0,21885.0,54.26,0.0,730.86
,21914.0,21915.0,18.14,0.0,140.28
,22044.0,22045.0,16.7,0.0,106.78
,22122.0,22123.0,4.04,0.0,16.12
,22124.0,22125.0,13.45,0.0,85.47
,22126.0,22127.0,5.05,0.0,67.14
,22158.0,22159.0,37.15,0.0,283.65
,22178.0,22179.0,21.71,0.0,184.52
,22312.0,22313.0,8.17,0.0,83.82
,22314.0,22315.0,5.44,0.0,60.74
,22324.0,22325.0,11.63,0.0,110.49
,22326.0,22327.0,25.05,0.0,245.08
,22502.0,22503.0,6.33,0.0,29.74
,22504.0,22505.0,13.25,0.0,108.15
,22580.0,22581.0,16.85,0.0,167.28
,22582.0,22583.0,14.11,0.0,178.26
,22598.0,22599.0,19.95,0.0,120.61
,22600.0,22601.0,36.96,0.0,342.5
,22602.0,22603.0,4.35,0.0,18.57
,22700.0,22701.0,17.2,0.0,107.47
,22702.0,22703.0,3.01,0.0,21.56
,22704.0,22705.0,9.98,0.0,61.22
,22706.0,22707.0,13.39,0.0,64.24
,22714.0,22715.0,12.88,0.0,64.49
,22740.0,22741.0,21.14,0.0,162.15
,22744.0,22745.0,13.29,0.0,105.11
,22746.0,22747.0,15.96,0.0,104.03
,22824.0,22825.0,22.24,0.0,168.94
,22884.0,22885.0,4.76,0.0,64.34
,22886.0,22887.0,5.66,0.0,74.98
,22888.0,22889.0,5.77,0.0,76.75
,22890.0,22891.0,5.77,0.0,76.28
,22898.0,22899.0,55.9,0.0,484.76
,22928.0,22929.0,7.62,0.0,68.69
,22930.0,22931.0,13.06,0.0,112.97
,22934.0,22935.0,0.72,0.0,3.53
,22942.0,22943.0,15.69,0.0,99.27
,22976.0,22977.0,7.9,0.0,60.77
,22978.0,22979.0,18.33,0.0,122.44
,22994.0,22995.0,17.94,0.0,149.43
,22996.0,22997.0,18.35,0.0,154.23
,23262.0,23263.0,11.07,0.0,83.34
,23396.0,23397.0,3.35,0.0,43.13
,23524.0,23525.0,20.05,0.0,196.87
,23526.0,23527.0,42.88,0.0,301.71
,23534.0,23535.0,6.15,0.0,83.02
,23536.0,23537.0,1.26,0.0,16.76
,23606.0,23607.0,19.37,0.0,186.74
,23612.0,23613.0,43.24,0.0,536.5
,23614.0,23615.0,14.5,0.0,196.87
,23622.0,23623.0,13.1,0.0,100.02
,23624.0,23625.0,16.68,0.0,127.43
,23634.0,23635.0,18.65,0.0,154.94
,23694.0,23695.0,21.92,0.0,168.38
,23838.0,23839.0,2.98,0.0,21.71
,23846.0,23847.0,21.04,0.0,197.16
,23848.0,23849.0,19.79,0.0,233.86
,23882.0,23883.0,14.14,0.0,190.28
,23912.0,23913.0,29.18,0.0,179.86
,23924.0,23925.0,31.23,0.0,357.29
,23998.0,23999.0,11.38,0.0,91.49
,24028.0,24029.0,2.08,0.0,15.06
,24040.0,24041.0,11.46,0.0,105.51
,24042.0,24043.0,11.45,0.0,142.43
,24044.0,24045.0,7.99,0.0,93.67
,24046.0,24047.0,0.56,0.0,3.63
,24072.0,24073.0,12.13,0.0,110.36
,24074.0,24075.0,13.64,0.0,125.34
,24076.0,24077.0,7.53,0.0,102.73
,24098.0,24099.0,1.3,0.0,16.06
,24100.0,24101.0,25.25,0.0,313.01
,24102.0,24103.0,6.85,0.0,76.12
,24104.0,24105.0,6.47,0.0,81.14
,24106.0,24107.0,32.82,0.0,363.03
,24108.0,24109.0,19.23,0.0,244.83
,24110.0,24111.0,2.45,0.0,36.84
,24112.0,24113.0,,0.0,4.37
,24114.0,24115.0,5.8,0.0,74.73
,24162.0,24163.0,17.06,0.0,104.41
,24168.0,24169.0,41.03,0.0,269.56
,24170.0,24171.0,4.42,0.0,57.65
,24172.0,24173.0,1.33,0.0,13.82
,24252.0,24253.0,60.44,0.0,475.64
,24346.0,24347.0,4.47,0.0,47.67
,24348.0,24349.0,25.33,0.0,32.83
,24366.0,24367.0,21.67,0.0,176.57
,24384.0,24385.0,12.24,0.0,90.21
,24432.0,24433.0,19.53,0.0,161.53
