from_node,to_node,edge_tt,distance,source_edge_id,edge_var
10036.0,10037.0,23.0,193.94,-153698410,0.0
10228.0,10229.0,9.12,125.37,-153947945#0,0.0
10230.0,10231.0,10.59,150.19,-153947945#1,0.0
10232.0,10233.0,11.81,167.57,-153947945#2,0.0
10234.0,10235.0,7.35,103.59,-153947945#3,0.0
10236.0,10237.0,18.67,253.17,-153947945#4,0.0
10262.0,10263.0,17.34,151.85,-153959882#7,0.0
10264.0,10265.0,22.84,195.54,-153959882#8,0.0
10270.0,10271.0,14.41,112.47,-153959890#2,0.0
10272.0,10273.0,6.81,54.14,-153959890#3,0.0
10274.0,10275.0,6.75,53.54,-153959890#4,0.0
10276.0,10277.0,13.22,104.91,-153959890#5,0.0
10286.0,10287.0,5.13,78.24,-153959900,0.0
10296.0,10297.0,37.45,306.18,-153959904#1,0.0
10298.0,10299.0,10.15,86.3,-153959904#2,0.0
10300.0,10301.0,13.49,112.07,-153959904#3,0.0
10302.0,10303.0,35.11,273.98,-153959904#4,0.0
10346.0,10347.0,6.93,53.19,-153959936#0,0.0
10348.0,10349.0,26.92,204.47,-153959936#1,0.0
10372.0,10373.0,9.69,100.02,-154262442#0,0.0
10384.0,10385.0,15.43,127.32,-154381202,0.0
10394.0,10395.0,16.37,241.43,-154381206#0,0.0
10420.0,10421.0,11.29,95.19,-154381228,0.0
10424.0,10425.0,2.76,25.97,-154381234,0.0
10426.0,10427.0,11.68,92.12,-154381288,0.0
10438.0,10439.0,88.11,723.54,-154687880,0.0
10622.0,10623.0,13.56,96.72,-155190261#2,0.0
10624.0,10625.0,8.22,106.26,-155190261#3,0.0
10626.0,10627.0,14.42,175.71,-155190261#4,0.0
10652.0,10653.0,49.76,347.81,-155586409#0,0.0
10654.0,10655.0,25.55,161.3,-155586409#1,0.0
10696.0,10697.0,59.08,480.67,-155586460#5,0.0
10698.0,10699.0,12.73,99.73,-155586462#0,0.0
10700.0,10701.0,32.69,266.05,-155586462#1,0.0
10716.0,10717.0,14.01,125.66,-155586477#0,0.0
10718.0,10719.0,13.84,123.04,-155586477#1,0.0
10720.0,10721.0,6.7,56.02,-155594909,0.0
10730.0,10731.0,5.13,30.71,-155594919#1,0.0
10746.0,10747.0,26.87,223.21,-155594947,0.0
10754.0,10755.0,12.16,104.28,-155594956,0.0
10760.0,10761.0,17.55,223.3,-155594966,0.0
10762.0,10763.0,6.2,61.71,-155594969,0.0
10764.0,10765.0,51.59,705.01,-155594970#0,0.0
10766.0,10767.0,18.48,252.88,-155594970#1,0.0
10768.0,10769.0,19.48,267.24,-155594970#2,0.0
10776.0,10777.0,13.26,154.42,-155594982#0,0.0
10778.0,10779.0,12.51,144.38,-155594982#1,0.0
10784.0,10785.0,31.51,228.35,-155594984#2,0.0
10786.0,10787.0,5.48,39.68,-155594984#3,0.0
10788.0,10789.0,10.56,76.72,-155594984#4,0.0
10790.0,10791.0,22.2,196.73,-155594986,0.0
10798.0,10799.0,33.23,257.34,-155594998#0,0.0
10800.0,10801.0,23.07,177.66,-155594998#1,0.0
10804.0,10805.0,15.17,128.82,-155595016#0,0.0
10806.0,10807.0,7.06,60.43,-155595016#1,0.0
10808.0,10809.0,6.5,52.03,-155595016#2,0.0
10840.0,10841.0,43.5,299.3,-155605283#0,0.0
10850.0,10851.0,32.75,380.78,-155605298,0.0
10864.0,10865.0,9.44,124.81,-155605329#0,0.0
10866.0,10867.0,18.01,163.66,-155605331#2,0.0
10886.0,10887.0,36.98,295.8,-155605352#0,0.0
10888.0,10889.0,23.0,183.07,-155605352#1,0.0
10952.0,10953.0,24.35,313.69,-15564869,0.0
10964.0,10965.0,23.45,313.65,-156066227,0.0
10968.0,10969.0,8.89,110.38,-156194820,0.0
10970.0,10971.0,12.04,155.88,-156194821,0.0
10972.0,10973.0,11.14,95.27,-156194826#0,0.0
10974.0,10975.0,1.15,10.03,-156194826#1,0.0
10986.0,10987.0,24.0,280.73,-156346037,0.0
10988.0,10989.0,41.79,391.54,-156346038,0.0
10994.0,10995.0,10.37,83.61,-156346040#0,0.0
11014.0,11015.0,4.38,33.81,-156346046,0.0
11028.0,11029.0,5.21,55.59,-156346053,0.0
11052.0,11053.0,14.84,205.07,-156346060#0,0.0
11054.0,11055.0,2.35,20.07,-156346060#1,0.0
11056.0,11057.0,16.18,180.4,-156346060#3,0.0
11058.0,11059.0,9.82,72.63,-156346061#0,0.0
11066.0,11067.0,14.68,186.98,-156346065#1,0.0
11120.0,11121.0,12.25,139.9,-156346081#0,0.0
11122.0,11123.0,7.21,89.3,-156346081#1,0.0
11124.0,11125.0,7.67,94.52,-156346081#2,0.0
11126.0,11127.0,7.82,96.94,-156346081#3,0.0
11128.0,11129.0,19.69,108.12,-156346082#2,0.0
11130.0,11131.0,13.01,111.24,-156346082#3,0.0
11132.0,11133.0,12.82,110.61,-156346082#4,0.0
11148.0,11149.0,1.76,25.14,-156346086#1,0.0
11150.0,11151.0,3.45,48.1,-156346086#2,0.0
11178.0,11179.0,21.13,279.19,-156346105#0,0.0
11180.0,11181.0,7.58,94.1,-156346105#1,0.0
11182.0,11183.0,10.53,115.41,-156346105#2,0.0
11224.0,11225.0,72.13,899.77,-156350662#0,0.0
11226.0,11227.0,4.49,41.73,-156350662#1,0.0
11228.0,11229.0,48.81,379.02,-156350663,0.0
11238.0,11239.0,43.18,298.24,-156350668#2,0.0
11242.0,11243.0,29.12,229.99,-156350671#0,0.0
11244.0,11245.0,21.33,152.26,-156350671#1,0.0
11298.0,11299.0,11.46,166.49,-156350705#0,0.0
11312.0,11313.0,8.05,59.86,-156364570#1,0.0
11324.0,11325.0,23.81,153.61,-156579461,0.0
11350.0,11351.0,10.43,122.89,-156579471#0,0.0
11366.0,11367.0,57.68,407.9,-156579474,0.0
11374.0,11375.0,1.98,14.35,-156579480#0,0.0
11404.0,11405.0,40.77,301.73,-156579497,0.0
11434.0,11435.0,16.27,111.7,-156579521#0,0.0
11436.0,11437.0,15.71,113.86,-156579521#1,0.0
11438.0,11439.0,16.09,115.1,-156579521#2,0.0
11440.0,11441.0,27.72,204.92,-156579521#3,0.0
11444.0,11445.0,16.75,93.01,-156579522#0,0.0
11454.0,11455.0,20.18,162.97,-156580748#1,0.0
11456.0,11457.0,6.4,71.44,-156597522#2,0.0
11480.0,11481.0,24.61,308.26,-156597541,0.0
11540.0,11541.0,8.34,66.28,-156990654#0,0.0
11542.0,11543.0,9.48,76.97,-156990654#1,0.0
11576.0,11577.0,34.14,339.88,-157209168,0.0
11582.0,11583.0,24.08,200.49,-157390073#0,0.0
11630.0,11631.0,31.08,235.75,-157449740#1,0.0
11682.0,11683.0,10.86,81.96,-158184086#0,0.0
11704.0,11705.0,0.91,5.38,-158579647#0,0.0
11706.0,11707.0,26.67,243.69,-158579647#1,0.0
11712.0,11713.0,9.9,72.89,-158579651#2,0.0
11728.0,11729.0,34.02,261.29,-158580712#1,0.0
11824.0,11825.0,31.87,253.05,-160130955,0.0
11828.0,11829.0,44.49,553.82,-160131077,0.0
11830.0,11831.0,10.27,52.87,-160346478#2,0.0
11860.0,11861.0,14.3,171.22,-160765508#1,0.0
11862.0,11863.0,6.26,76.64,-160765508#3,0.0
11864.0,11865.0,18.27,220.88,-160765508#5,0.0
11866.0,11867.0,4.57,55.97,-160765508#6,0.0
11868.0,11869.0,2.38,20.91,-160765508#8,0.0
11874.0,11875.0,9.15,120.74,-160765597#0,0.0
11876.0,11877.0,7.33,102.78,-160765597#1,0.0
11892.0,11893.0,2.29,25.92,-160971199#0,0.0
11898.0,11899.0,10.04,35.49,-16112363,0.0
11912.0,11913.0,6.39,93.19,-16141485#0,0.0
11914.0,11915.0,7.66,111.92,-16141485#1,0.0
11916.0,11917.0,13.45,195.52,-16141485#2,0.0
11918.0,11919.0,4.71,46.75,-16141485#3,0.0
11932.0,11933.0,46.04,582.88,-161535820#1,0.0
11938.0,11939.0,59.8,441.26,-161677835#1,0.0
12410.0,12411.0,33.66,182.46,-16374393#0,0.0
12414.0,12415.0,0.3,4.3,-164038937#0,0.0
12416.0,12417.0,5.52,77.88,-164038937#1,0.0
12418.0,12419.0,5.66,79.77,-164038937#2,0.0
12532.0,12533.0,11.79,78.8,-164510871#0,0.0
12534.0,12535.0,9.16,60.87,-164510871#1,0.0
12542.0,12543.0,14.05,83.64,-164679021,0.0
12554.0,12555.0,43.49,295.41,-164927488,0.0
12556.0,12557.0,16.38,136.34,-164927489,0.0
12562.0,12563.0,22.73,328.94,-164927505,0.0
12572.0,12573.0,46.68,622.8,-165034514#0,0.0
12620.0,12621.0,28.31,347.6,-165291123,0.0
12632.0,12633.0,6.45,44.5,-165415464#0,0.0
12652.0,12653.0,2.07,16.68,-16577507,0.0
12690.0,12691.0,24.8,276.06,-166645720#2,0.0
12738.0,12739.0,0.98,7.03,-168309241#1,0.0
12742.0,12743.0,15.22,114.74,-16857792#1,0.0
12744.0,12745.0,14.34,106.52,-16857792#2,0.0
12750.0,12751.0,16.63,114.89,-16857794#0,0.0
12752.0,12753.0,28.33,189.09,-16857794#1,0.0
12756.0,12757.0,11.73,154.08,-16857795#0,0.0
12758.0,12759.0,1.73,23.48,-16857795#2,0.0
12760.0,12761.0,18.23,127.06,-16857796#0,0.0
12762.0,12763.0,13.65,95.52,-16857796#1,0.0
12804.0,12805.0,13.48,108.86,-168829866,0.0
12840.0,12841.0,14.14,110.01,-168894615#0,0.0
12842.0,12843.0,14.04,110.68,-168894615#1,0.0
12844.0,12845.0,14.26,113.46,-168894615#2,0.0
12846.0,12847.0,13.04,102.27,-168894615#3,0.0
12848.0,12849.0,19.22,147.39,-168896326#0,0.0
12886.0,12887.0,17.15,83.2,-168917748#0,0.0
12896.0,12897.0,11.78,144.56,-168940071#0,0.0
12898.0,12899.0,10.73,117.0,-168940071#1,0.0
12924.0,12925.0,9.74,75.7,-168945693#0,0.0
12938.0,12939.0,27.65,204.17,-168978745,0.0
12994.0,12995.0,6.42,82.4,-169076556,0.0
12998.0,12999.0,15.88,116.25,-169076564,0.0
13002.0,13003.0,39.09,545.35,-169079399,0.0
13040.0,13041.0,14.31,124.01,-169523600,0.0
13044.0,13045.0,11.14,95.43,-169658770,0.0
13046.0,13047.0,13.18,83.86,-169659241#2,0.0
13048.0,13049.0,10.92,84.01,-169659241#3,0.0
13050.0,13051.0,12.23,93.62,-169659241#4,0.0
13060.0,13061.0,44.27,572.45,-169678703,0.0
13062.0,13063.0,11.1,153.05,-169704581,0.0
13064.0,13065.0,22.82,164.35,-169707723#0,0.0
13066.0,13067.0,25.12,157.78,-169707723#1,0.0
13068.0,13069.0,31.5,202.69,-169707724#1,0.0
13072.0,13073.0,20.14,80.55,-169711650#1,0.0
13078.0,13079.0,17.96,133.31,-169711777#1,0.0
13080.0,13081.0,23.37,159.89,-169711777#3,0.0
13090.0,13091.0,17.28,221.44,-169742745,0.0
13092.0,13093.0,18.97,32.32,-169742746#2,0.0
13138.0,13139.0,30.25,304.27,-169760010#2,0.0
13140.0,13141.0,13.77,163.63,-169760010#3,0.0
13146.0,13147.0,11.88,73.75,-169999355#2,0.0
13150.0,13151.0,26.69,350.15,-170149079#0,0.0
13154.0,13155.0,11.7,152.3,-170149081,0.0
13164.0,13165.0,1.36,13.43,-170393089#0,0.0
13224.0,13225.0,9.06,114.09,-171867090#0,0.0
13226.0,13227.0,9.51,120.11,-171867090#1,0.0
13254.0,13255.0,20.01,220.62,-172098981,0.0
13256.0,13257.0,12.21,98.68,-172098985#0,0.0
13258.0,13259.0,22.99,189.78,-172098985#1,0.0
13266.0,13267.0,24.25,172.95,-172219124#2,0.0
13276.0,13277.0,22.02,170.01,-172219133#2,0.0
13280.0,13281.0,33.98,224.31,-172274268#0,0.0
13282.0,13283.0,29.16,168.47,-172274268#1,0.0
13306.0,13307.0,,0.2,-172421115#0,0.0
13308.0,13309.0,33.48,237.85,-172421115#1,0.0
13310.0,13311.0,9.95,70.53,-172421115#2,0.0
13316.0,13317.0,31.76,220.23,-172425896,0.0
13318.0,13319.0,25.04,210.39,-172431877#1,0.0
13320.0,13321.0,16.98,204.35,-172431879#0,0.0
13324.0,13325.0,33.23,201.27,-172455064#0,0.0
13326.0,13327.0,35.87,214.67,-172455066#0,0.0
13366.0,13367.0,36.14,290.97,-17272947#0,0.0
13368.0,13369.0,14.09,111.69,-17272947#1,0.0
13388.0,13389.0,20.11,58.72,-172920329#1,0.0
13428.0,13429.0,4.27,56.75,-173185796#0,0.0
13430.0,13431.0,11.7,151.78,-173185796#1,0.0
13478.0,13479.0,19.78,161.68,-174144168#0,0.0
13492.0,13493.0,7.0,97.5,-174392986,0.0
13506.0,13507.0,10.88,85.18,-174976394#2,0.0
13508.0,13509.0,19.51,173.36,-174976394#3,0.0
13540.0,13541.0,16.11,187.36,-175152917#0,0.0
13550.0,13551.0,84.98,656.01,-175569520,0.0
13556.0,13557.0,33.74,215.2,-175573811#0,0.0
13558.0,13559.0,17.82,111.49,-175573811#1,0.0
13582.0,13583.0,20.93,145.89,-175574445#1,0.0
13586.0,13587.0,13.25,116.7,-175574447,0.0
13596.0,13597.0,13.24,105.11,-175585609,0.0
13602.0,13603.0,8.04,82.68,-175668671#0,0.0
13604.0,13605.0,6.82,39.34,-175668671#1,0.0
13698.0,13699.0,11.22,97.32,-175916604,0.0
13700.0,13701.0,7.86,64.5,-175916608#0,0.0
13702.0,13703.0,15.07,224.05,-175916614#0,0.0
13704.0,13705.0,9.04,136.12,-175916616#0,0.0
13706.0,13707.0,6.32,94.64,-175916616#1,0.0
13708.0,13709.0,46.83,397.53,-175916618#0,0.0
13752.0,13753.0,12.19,88.06,-176031292,0.0
13754.0,13755.0,9.16,117.06,-176031295,0.0
13760.0,13761.0,5.3,63.42,-176031303#0,0.0
13762.0,13763.0,13.13,199.9,-176031304,0.0
13792.0,13793.0,8.66,101.68,-176043807#0,0.0
13794.0,13795.0,26.87,268.32,-176043807#2,0.0
13796.0,13797.0,0.76,2.04,-176043807#3,0.0
13832.0,13833.0,18.91,158.55,-176050279#0,0.0
13834.0,13835.0,13.57,121.29,-176050279#1,0.0
13836.0,13837.0,3.32,27.73,-176050279#2,0.0
13860.0,13861.0,17.18,101.73,-176187612,0.0
13864.0,13865.0,9.33,118.93,-176187616#0,0.0
13884.0,13885.0,29.44,207.3,-176273730#0,0.0
13900.0,13901.0,10.61,79.53,-176487943#0,0.0
13906.0,13907.0,6.9,96.68,-176621908,0.0
13960.0,13961.0,10.37,135.53,-177146159#0,0.0
13962.0,13963.0,9.53,127.25,-177146163#0,0.0
13964.0,13965.0,11.41,136.17,-177146163#1,0.0
13966.0,13967.0,33.95,376.96,-177146163#3,0.0
13968.0,13969.0,28.06,329.96,-177146163#4,0.0
13984.0,13985.0,24.79,342.12,-177615722,0.0
13986.0,13987.0,92.24,658.12,-177615723#0,0.0
14008.0,14009.0,34.09,316.59,-177887681#2,0.0
14010.0,14011.0,11.83,155.98,-177887681#3,0.0
14012.0,14013.0,52.18,632.19,-177887681#4,0.0
14014.0,14015.0,8.93,33.65,-177887681#5,0.0
14098.0,14099.0,36.62,298.55,-180021208#2,0.0
14100.0,14101.0,11.86,100.95,-180021208#3,0.0
14132.0,14133.0,8.76,87.79,-180482046#0,0.0
14134.0,14135.0,9.35,93.26,-180482046#1,0.0
14136.0,14137.0,7.0,92.04,-180482046#2,0.0
14156.0,14157.0,13.92,193.91,-180987807#0,0.0
14158.0,14159.0,8.65,118.09,-180987807#1,0.0
14198.0,14199.0,21.12,133.34,-182575045,0.0
14204.0,14205.0,6.77,83.77,-182604673#0,0.0
14206.0,14207.0,13.36,177.6,-182620302#0,0.0
14208.0,14209.0,8.35,112.11,-182620302#1,0.0
14210.0,14211.0,7.7,102.05,-182620302#2,0.0
14212.0,14213.0,8.12,109.05,-182620303,0.0
14226.0,14227.0,21.68,141.92,-182674122#0,0.0
14228.0,14229.0,25.09,167.03,-182674122#1,0.0
14232.0,14233.0,14.01,106.83,-182685079#0,0.0
14234.0,14235.0,7.38,54.86,-182685079#1,0.0
14236.0,14237.0,10.18,120.21,-182689595,0.0
14238.0,14239.0,6.23,44.05,-182689596,0.0
14242.0,14243.0,24.81,147.84,-182692251#0,0.0
14256.0,14257.0,12.12,76.66,-182703664,0.0
14258.0,14259.0,7.26,62.89,-182709704,0.0
14274.0,14275.0,5.37,57.2,-182782708#0,0.0
14276.0,14277.0,27.46,329.76,-182782708#2,0.0
14278.0,14279.0,29.8,401.41,-182859952,0.0
14296.0,14297.0,16.82,133.22,-183073681,0.0
14340.0,14341.0,7.84,92.19,-183331569,0.0
14344.0,14345.0,7.55,26.15,-183337147#2,0.0
14346.0,14347.0,2.47,19.89,-183337147#3,0.0
14348.0,14349.0,4.12,29.18,-183337147#4,0.0
14350.0,14351.0,7.6,60.72,-183337147#5,0.0
14352.0,14353.0,7.48,59.87,-183337147#6,0.0
14354.0,14355.0,11.23,91.27,-183337147#7,0.0
14356.0,14357.0,13.54,108.21,-183337147#8,0.0
14360.0,14361.0,10.0,87.07,-183346837#0,0.0
14364.0,14365.0,4.89,33.11,-183346840#0,0.0
14366.0,14367.0,19.24,116.31,-183346840#1,0.0
14436.0,14437.0,12.11,45.49,-183621694#1,0.0
14454.0,14455.0,11.88,99.4,-183790893#2,0.0
14458.0,14459.0,12.93,107.56,-18398010#1,0.0
14500.0,14501.0,16.86,213.83,-184453366#0,0.0
14520.0,14521.0,38.04,260.15,-184784222#1,0.0
14528.0,14529.0,15.86,143.94,-184792424#2,0.0
14568.0,14569.0,9.46,90.29,-185571707,0.0
14574.0,14575.0,1.75,23.94,-185779387,0.0
14576.0,14577.0,1.49,20.52,-185779390,0.0
14702.0,14703.0,12.8,92.71,-187398148#1,0.0
14714.0,14715.0,28.62,176.14,-187651222#2,0.0
14716.0,14717.0,18.43,113.51,-187651222#3,0.0
14768.0,14769.0,6.15,47.55,-187894716#0,0.0
14770.0,14771.0,9.4,121.93,-187894716#1,0.0
14782.0,14783.0,13.33,203.15,-188240629,0.0
14796.0,14797.0,16.19,199.58,-188865507,0.0
14798.0,14799.0,13.24,106.03,-188865513,0.0
14804.0,14805.0,34.28,259.1,-188865524,0.0
14806.0,14807.0,12.97,113.74,-188865525,0.0
14808.0,14809.0,10.49,90.89,-188865526,0.0
14810.0,14811.0,9.81,116.97,-188866873#0,0.0
14812.0,14813.0,18.87,232.65,-188866874#0,0.0
14850.0,14851.0,6.29,45.74,-18908134#1,0.0
14852.0,14853.0,6.38,45.62,-18908134#2,0.0
14854.0,14855.0,0.71,5.98,-18908136,0.0
14858.0,14859.0,25.9,328.86,-189217698#0,0.0
14874.0,14875.0,7.99,61.25,-18942531,0.0
14878.0,14879.0,8.93,65.14,-19002363#1,0.0
14880.0,14881.0,13.28,89.8,-19002363#2,0.0
14886.0,14887.0,6.48,84.84,-190083610#0,0.0
14888.0,14889.0,13.74,179.27,-190083610#1,0.0
14892.0,14893.0,6.21,36.48,-190339162#2,0.0
14912.0,14913.0,3.34,40.93,-190701273,0.0
14914.0,14915.0,7.04,78.29,-190701274#0,0.0
14916.0,14917.0,13.37,77.86,-190733386#0,0.0
14918.0,14919.0,3.36,42.01,-190733386#1,0.0
14970.0,14971.0,12.48,151.63,-191525327#2,0.0
15024.0,15025.0,2.24,29.41,-19183059#0,0.0
15026.0,15027.0,5.05,60.4,-19183059#1,0.0
15062.0,15063.0,45.21,388.16,-19211030,0.0
15064.0,15065.0,16.34,124.69,-192136417,0.0
15076.0,15077.0,3.5,41.6,-192298337#0,0.0
15094.0,15095.0,28.34,66.54,-192487131#2,0.0
15108.0,15109.0,5.04,50.6,-192611064#0,0.0
15158.0,15159.0,31.09,211.06,-193155136#2,0.0
15164.0,15165.0,15.06,94.2,-19349935#1,0.0
15292.0,15293.0,8.6,110.92,-194069450#0,0.0
15296.0,15297.0,8.32,89.36,-194070667#0,0.0
15298.0,15299.0,17.54,196.01,-194070667#1,0.0
15300.0,15301.0,4.22,47.3,-194070667#2,0.0
15370.0,15371.0,21.36,152.84,-194566374,0.0
15372.0,15373.0,26.68,184.12,-194566375,0.0
15374.0,15375.0,17.84,134.41,-194566376,0.0
15392.0,15393.0,3.47,39.78,-194656605#2,0.0
15418.0,15419.0,9.1,117.15,-195327014#0,0.0
15420.0,15421.0,12.4,159.64,-195327014#1,0.0
15428.0,15429.0,8.27,102.15,-195332157,0.0
15436.0,15437.0,11.38,60.08,-195337818,0.0
15440.0,15441.0,8.22,95.38,-195344059#0,0.0
15442.0,15443.0,6.95,55.48,-195344062,0.0
15446.0,15447.0,7.4,61.92,-195344067,0.0
15456.0,15457.0,11.4,139.57,-195387461,0.0
15458.0,15459.0,2.59,28.0,-195387466#0,0.0
15468.0,15469.0,23.6,280.01,-195418554,0.0
15470.0,15471.0,27.23,197.05,-195418556,0.0
15476.0,15477.0,5.01,58.28,-195430952,0.0
15482.0,15483.0,12.61,147.53,-195430955,0.0
15544.0,15545.0,1.1,14.58,-19605964,0.0
15546.0,15547.0,26.21,159.33,-19609586,0.0
15562.0,15563.0,5.85,35.13,-19660028#3,0.0
15564.0,15565.0,12.98,165.91,-19660028#4,0.0
15566.0,15567.0,12.84,164.0,-19660028#5,0.0
15568.0,15569.0,23.06,289.46,-19660028#6,0.0
15570.0,15571.0,54.15,470.04,-19661123,0.0
15578.0,15579.0,0.63,8.83,-196674479#0,0.0
15580.0,15581.0,5.3,74.1,-196674479#2,0.0
15582.0,15583.0,2.31,23.84,-196850605#0,0.0
15584.0,15585.0,6.33,77.37,-196961376#0,0.0
15586.0,15587.0,10.35,77.8,-196961376#10,0.0
15588.0,15589.0,15.16,170.41,-196961376#5,0.0
15670.0,15671.0,11.9,72.98,-19822683,0.0
15710.0,15711.0,8.05,60.36,-198595363,0.0
15712.0,15713.0,31.8,482.42,-198597173,0.0
15744.0,15745.0,20.86,305.31,-19898260,0.0
15754.0,15755.0,15.31,180.86,-19898272#4,0.0
15756.0,15757.0,7.77,94.08,-19898272#5,0.0
15770.0,15771.0,19.6,210.1,-199768813,0.0
15794.0,15795.0,33.99,372.98,-200198711#0,0.0
15796.0,15797.0,8.06,116.96,-200198713#0,0.0
15798.0,15799.0,11.38,146.9,-200198713#1,0.0
15828.0,15829.0,7.78,91.46,-200767368#2,0.0
15834.0,15835.0,8.84,115.06,-200767374,0.0
15836.0,15837.0,23.71,308.84,-200767375,0.0
15878.0,15879.0,7.1,102.05,-201408461#2,0.0
15914.0,15915.0,3.78,48.3,-20164470#0,0.0
15938.0,15939.0,74.77,542.89,-20207501#0,0.0
16034.0,16035.0,12.75,175.78,-203448503#0,0.0
16036.0,16037.0,9.72,120.53,-203448503#4,0.0
16038.0,16039.0,14.08,103.37,-203450395#0,0.0
16040.0,16041.0,14.08,96.4,-203450395#1,0.0
16042.0,16043.0,8.93,124.43,-203450551#0,0.0
16044.0,16045.0,12.98,150.14,-203450551#1,0.0
16046.0,16047.0,4.15,40.22,-203450551#2,0.0
16048.0,16049.0,9.55,133.53,-203450551#4,0.0
16050.0,16051.0,3.42,46.68,-203450555,0.0
16056.0,16057.0,15.49,120.58,-203910771#0,0.0
16058.0,16059.0,48.45,380.75,-203910771#6,0.0
16060.0,16061.0,11.86,147.9,-203910774,0.0
16064.0,16065.0,24.44,392.38,-203912354,0.0
16164.0,16165.0,11.87,91.48,-20433198#0,0.0
16186.0,16187.0,6.35,73.03,-204977490#2,0.0
16250.0,16251.0,28.73,379.33,-206579060#0,0.0
16260.0,16261.0,4.66,60.93,-206579070,0.0
16266.0,16267.0,20.81,180.86,-206718346#1,0.0
16268.0,16269.0,8.69,117.41,-206807723#0,0.0
16270.0,16271.0,21.08,310.7,-206807724,0.0
16298.0,16299.0,27.59,352.99,-208089047#0,0.0
16344.0,16345.0,18.05,151.18,-209262337#1,0.0
16350.0,16351.0,33.75,279.34,-209264199#0,0.0
16358.0,16359.0,10.03,130.44,-210080958#1,0.0
16368.0,16369.0,14.23,92.2,-21052992#3,0.0
16376.0,16377.0,6.32,45.37,-211051263,0.0
16378.0,16379.0,97.77,766.81,-211118711#0,0.0
16380.0,16381.0,3.43,10.67,-211118711#1,0.0
16402.0,16403.0,1.95,12.15,-211374190,0.0
16406.0,16407.0,,5.67,-211509947,0.0
16428.0,16429.0,2.45,25.31,-211671217#0,0.0
16494.0,16495.0,13.88,101.3,-213887879,0.0
16506.0,16507.0,20.39,156.93,-214614381#0,0.0
16508.0,16509.0,14.58,110.84,-214614381#1,0.0
16510.0,16511.0,21.54,167.4,-214614381#2,0.0
16512.0,16513.0,24.06,184.86,-214614381#3,0.0
16514.0,16515.0,14.75,114.79,-214614381#4,0.0
16516.0,16517.0,18.34,139.26,-214614381#5,0.0
16518.0,16519.0,26.96,209.28,-214614381#6,0.0
16520.0,16521.0,34.74,267.21,-214614381#7,0.0
16522.0,16523.0,44.44,343.54,-214614381#8,0.0
16524.0,16525.0,11.69,93.61,-214614381#9,0.0
16530.0,16531.0,11.07,91.73,-21520009,0.0
16532.0,16533.0,2.16,17.85,-215226094,0.0
16548.0,16549.0,10.78,130.78,-21603695,0.0
16562.0,16563.0,5.49,77.5,-216524533#0,0.0
16564.0,16565.0,5.74,80.31,-216524533#1,0.0
16702.0,16703.0,9.75,76.35,-217878977#1,0.0
16704.0,16705.0,24.23,178.1,-217878977#2,0.0
16708.0,16709.0,16.32,65.6,-218160233#2,0.0
16710.0,16711.0,4.61,44.62,-218160233#3,0.0
16712.0,16713.0,3.33,44.26,-218160233#4,0.0
16714.0,16715.0,11.39,137.72,-218160233#5,0.0
16736.0,16737.0,23.51,158.13,-21852039,0.0
16740.0,16741.0,8.84,70.51,-219081831#0,0.0
16742.0,16743.0,11.69,89.46,-219081831#1,0.0
16792.0,16793.0,34.37,274.22,-219926198,0.0
16802.0,16803.0,14.96,73.56,-22026604#10,0.0
16804.0,16805.0,20.48,207.81,-22026604#11,0.0
16840.0,16841.0,12.92,113.89,-22046866,0.0
16870.0,16871.0,9.13,68.67,-22048109#2,0.0
16880.0,16881.0,21.19,164.1,-22051133#2,0.0
16892.0,16893.0,2.42,19.76,-220648313,0.0
16944.0,16945.0,11.52,157.83,-221381129#0,0.0
16946.0,16947.0,24.38,288.9,-221381130#0,0.0
16948.0,16949.0,22.44,233.67,-221381131,0.0
16958.0,16959.0,0.04,0.2,-222328410,0.0
17000.0,17001.0,36.32,524.55,-223184048#2,0.0
17016.0,17017.0,26.78,217.47,-223384912,0.0
17024.0,17025.0,16.09,203.32,-223740858#0,0.0
17066.0,17067.0,9.44,68.74,-22382210#0,0.0
17068.0,17069.0,70.92,427.17,-22382210#1,0.0
17072.0,17073.0,18.9,238.52,-22391030#0,0.0
17074.0,17075.0,7.1,89.53,-22391030#1,0.0
17086.0,17087.0,24.13,297.11,-224300206,0.0
17116.0,17117.0,62.2,526.57,-224897260,0.0
17158.0,17159.0,5.08,64.0,-225436872#0,0.0
17160.0,17161.0,8.67,108.07,-225436872#1,0.0
17178.0,17179.0,2.96,20.13,-22567368#1,0.0
17182.0,17183.0,5.15,42.97,-22567369,0.0
17552.0,17553.0,10.11,77.59,-22696511#3,0.0
17570.0,17571.0,31.9,196.74,-22701539,0.0
17584.0,17585.0,22.3,191.45,-22721671#2,0.0
17608.0,17609.0,14.69,100.02,-22723999#2,0.0
17610.0,17611.0,7.94,60.47,-22723999#3,0.0
17630.0,17631.0,5.7,35.45,-22729317#0,0.0
17632.0,17633.0,17.69,130.56,-22729318,0.0
17684.0,17685.0,5.3,36.1,-22732356#0,0.0
17686.0,17687.0,47.31,331.74,-22732356#1,0.0
17730.0,17731.0,9.07,77.67,-22742007,0.0
17732.0,17733.0,7.41,64.4,-22742033#0,0.0
17798.0,17799.0,12.41,95.06,-22776907#0,0.0
17800.0,17801.0,11.0,86.16,-22776907#2,0.0
