"simulation_index","MOD_demand_subset","fleet_size","network_name","vehtype","objective_function","evaluation_int_start","evaluation_int_end","random_seed","start_time","end_time","op_module","demand_base","op_init_veh_distribution","network_type","sim_env","sumo_t_update","sumo_fcd_vehicles","rerouting_sc","hybrid_router","p_ref","reliable_tt_det","f_det","reliable_tt_prob","k_quantile","sim_declined_rq","rtt_corr_add","op_max_wait_time","routing_behavior_scenario","op_const_boarding_time","Simulated?"
"3649","0.1","1500","sumo_in_mean_s_0-3","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","1","0.65","pv_replacement","0","300","","30","0"
"3650","0.1","1500","sumo_in_mean_s_0-3","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","1","0.7","pv_replacement","0","300","","30","0"
"3651","0.1","1500","sumo_in_mean_s_0-3","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","1","0.75","pv_replacement","0","300","","30","0"
"3652","0.1","1500","sumo_in_mean_s_0-3","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","1","0.8","pv_replacement","0","300","","30","0"
"3653","0.1","1500","sumo_in_mean_s_0-3","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","1","0.85","pv_replacement","0","300","","30","0"
"3654","0.1","1500","sumo_in_mean_s_0-3","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","1","0.9","pv_replacement","0","300","","30","0"
"3655","0.1","1500","sumo_in_mean_s_0-3","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","1","0.95","pv_replacement","0","300","","30","0"
"3656","0.1","1500","sumo_in_mean_s_0-3","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","1","0.97","pv_replacement","0","300","","30","0"
"3657","0.05","750","sumo_in_mean_s_0-3_c_0_c_cf_1.02","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","0","","pv_replacement","0","306","","31","0"
"3658","0.05","750","sumo_in_mean_s_0-3_c_0_c_cf_1.04","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","0","","pv_replacement","0","312","","31","0"
"3659","0.05","750","sumo_in_mean_s_0-3_c_0_c_cf_1.06","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","0","","pv_replacement","0","318","","32","0"
"3660","0.05","750","sumo_in_mean_s_0-3_c_0_c_cf_1.08","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","0","","pv_replacement","0","324","","32","0"
"3661","0.05","750","sumo_in_mean_s_0-3_c_0_c_cf_1.10","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","0","","pv_replacement","0","330","","33","0"
"3662","0.05","750","sumo_in_mean_s_0-3_c_0_c_cf_1.12","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","0","","pv_replacement","0","336","","34","0"
"3663","0.05","750","sumo_in_mean_s_0-3_c_0_c_cf_1.14","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","0","","pv_replacement","0","342","","34","0"
"3664","0.05","750","sumo_in_mean_s_0-3_c_0_c_cf_1.16","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","0","","pv_replacement","0","348","","35","0"
"3665","0.05","750","sumo_in_mean_s_0-3_c_0_c_cf_1.18","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","0","","pv_replacement","0","354","","35","0"
"3666","0.05","750","sumo_in_mean_s_0-3_c_0_c_cf_1.20","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","0","","pv_replacement","0","360","","36","0"
"3700","0.05","750","sumo_in_mean_s_0-3_c_0","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustmentIndividual","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","0","","pv_replacement","0","300","0","30","0"
"3701","0.05","750","sumo_in_mean_s_0-3_c_0","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustmentIndividual","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","0","","pv_replacement","0","300","1","30","0"
"3702","0.05","750","sumo_in_mean_s_0-3_c_0","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustmentIndividual","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","0","","pv_replacement","0","300","2","30","0"
"3703","0.05","750","sumo_in_mean_s_0-3_c_0","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustmentIndividual","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","0","","pv_replacement","0","300","3","30","0"
"3704","0.05","750","sumo_in_mean_s_0-3_c_0","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustmentIndividual","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","0","","pv_replacement","0","300","4","30","0"
"3705","0.05","750","sumo_in_mean_s_0-3_c_0","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustmentIndividual","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","0","","pv_replacement","0","300","5","30","0"
"3706","0.05","750","sumo_in_mean_s_0-3_c_0","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustmentIndividual","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","0","","pv_replacement","0","300","6","30","0"
"3707","0.05","750","sumo_in_mean_s_0-3_c_0","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustmentIndividual","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","0","","pv_replacement","0","300","7","30","0"
"3708","0.05","750","sumo_in_mean_s_0-3_c_0","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustmentIndividual","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","0","","pv_replacement","0","300","8","30","0"
"3709","0.05","750","sumo_in_mean_s_0-3_c_0","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustmentIndividual","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","0","","pv_replacement","0","300","9","30","0"
"3710","0.05","750","sumo_in_mean_s_0-3_c_0","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustmentIndividual","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","0","","pv_replacement","0","300","10","30","0"
"3711","0.05","750","sumo_in_mean_s_0-3_c_0","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustmentIndividual","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","0","","pv_replacement","0","300","11","30","0"
"3712","0.05","750","sumo_in_mean_s_0-3_c_0","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustmentIndividual","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","0","","pv_replacement","0","300","12","30","0"
"3713","0.05","750","sumo_in_mean_s_0-3_c_0","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustmentIndividual","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","0","","pv_replacement","0","300","13","30","0"
"3714","0.05","750","sumo_in_mean_s_0-3_c_0","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustmentIndividual","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","0","","pv_replacement","0","300","14","30","0"
"3715","0.05","750","sumo_in_mean_s_0-3_c_0","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustmentIndividual","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","0","","pv_replacement","0","300","15","30","0"
"3716","0.05","750","sumo_in_mean_s_0-3_c_0","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustmentIndividual","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","0","","pv_replacement","0","300","16","30","0"
"3717","0.05","750","sumo_in_mean_s_0-3_c_0","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustmentIndividual","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","0","","pv_replacement","0","300","17","30","0"
"3718","0.05","750","sumo_in_mean_s_0-3_c_0","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustmentIndividual","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","0","","pv_replacement","0","300","18","30","0"
"3719","0.05","750","sumo_in_mean_s_0-3_c_0","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustmentIndividual","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","0","","pv_replacement","0","300","19","30","0"
"3720","0.05","750","sumo_in_mean_s_0-3_c_0","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustmentIndividual","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","0","","pv_replacement","0","300","20","30","0"
"3721","0.05","750","sumo_in_mean_s_0-3_c_0","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustmentIndividual","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","0","","pv_replacement","0","300","21","30","0"
"3722","0.05","750","sumo_in_mean_s_0-3_c_0","FP_pooling_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","0","","pv_replacement","0","300","","30","1"
"3723","0.05","750","sumo_in_mean_s_0-3_c_0","FP_pooling_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","1","1","0","","pv_replacement","0","300","","30","1"
"3724","0.05","750","sumo_in_mean_s_0-3_c_0","FP_pooling_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","1","1.02","0","","pv_replacement","0","300","","30","1"
"3725","0.05","750","sumo_in_mean_s_0-3_c_0","FP_pooling_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","1","1.04","0","","pv_replacement","0","300","","30","1"
"3726","0.05","750","sumo_in_mean_s_0-3_c_0","FP_pooling_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","1","1.06","0","","pv_replacement","0","300","","30","1"
"3727","0.05","750","sumo_in_mean_s_0-3_c_0","FP_pooling_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","1","1.08","0","","pv_replacement","0","300","","30","1"
"3728","0.05","750","sumo_in_mean_s_0-3_c_0","FP_pooling_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","1","1.1","0","","pv_replacement","0","300","","30","1"
"3729","0.05","750","sumo_in_mean_s_0-3_c_0","FP_pooling_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","1","1.12","0","","pv_replacement","0","300","","30","1"
"3730","0.05","750","sumo_in_mean_s_0-3_c_0","FP_pooling_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","1","1.14","0","","pv_replacement","0","300","","30","1"
"3731","0.05","750","sumo_in_mean_s_0-3_c_0","FP_pooling_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","1","1.16","0","","pv_replacement","0","300","","30","1"
"3732","0.05","750","sumo_in_mean_s_0-3_c_0","FP_pooling_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","1","1.18","0","","pv_replacement","0","300","","30","1"
"3733","0.05","750","sumo_in_mean_s_0-3_c_0","FP_pooling_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","1","1.2","0","","pv_replacement","0","300","","30","1"
"3734","0.05","750","sumo_in_mean_s_0-3_c_0","FP_pooling_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","1","0.5","pv_replacement","0","300","","30","1"
"3735","0.05","750","sumo_in_mean_s_0-3_c_0","FP_pooling_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","1","0.55","pv_replacement","0","300","","30","1"
"3736","0.05","750","sumo_in_mean_s_0-3_c_0","FP_pooling_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","1","0.6","pv_replacement","0","300","","30","1"
"3737","0.05","750","sumo_in_mean_s_0-3_c_0","FP_pooling_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","1","0.65","pv_replacement","0","300","","30","1"
"3738","0.05","750","sumo_in_mean_s_0-3_c_0","FP_pooling_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","1","0.7","pv_replacement","0","300","","30","1"
"3739","0.05","750","sumo_in_mean_s_0-3_c_0","FP_pooling_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","1","0.75","pv_replacement","0","300","","30","1"
"3740","0.05","750","sumo_in_mean_s_0-3_c_0","FP_pooling_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","1","0.8","pv_replacement","0","300","","30","1"
"3741","0.05","750","sumo_in_mean_s_0-3_c_0","FP_pooling_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","1","0.85","pv_replacement","0","300","","30","1"
"3742","0.05","750","sumo_in_mean_s_0-3_c_0","FP_pooling_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","1","0.9","pv_replacement","0","300","","30","1"
"3743","0.05","750","sumo_in_mean_s_0-3_c_0","FP_pooling_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","1","0.95","pv_replacement","0","300","","30","1"
"3744","0.05","750","sumo_in_mean_s_0-3_c_0","FP_pooling_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","1","0.97","pv_replacement","0","300","","30","1"
