from_node,to_node,edge_tt,distance,source_edge_id,edge_var
2174.0,2175.0,4.41,33.67,-11405329#3,0.0
2176.0,2177.0,68.06,515.89,-11405382,0.0
2178.0,2179.0,23.92,225.31,-11405403,0.0
2186.0,2187.0,1.8,23.48,-11405744#0,0.0
2188.0,2189.0,5.57,72.67,-11405744#1,0.0
2190.0,2191.0,18.0,116.59,-11406674,0.0
2198.0,2199.0,27.1,239.3,-114381357#1,0.0
2200.0,2201.0,3.75,31.43,-114381359#0,0.0
2202.0,2203.0,32.79,275.54,-114381359#1,0.0
2204.0,2205.0,22.99,193.8,-114381359#2,0.0
2206.0,2207.0,6.7,56.68,-114381359#3,0.0
2208.0,2209.0,28.24,237.61,-114381359#4,0.0
2210.0,2211.0,27.06,251.24,-114381369,0.0
2218.0,2219.0,14.21,113.96,-114381386#0,0.0
2220.0,2221.0,5.07,38.05,-114381386#1,0.0
2222.0,2223.0,15.73,217.63,-114381416#0,0.0
2224.0,2225.0,7.34,94.98,-114381416#1,0.0
2226.0,2227.0,3.77,46.46,-114381416#2,0.0
2228.0,2229.0,4.05,30.38,-114381420,0.0
2234.0,2235.0,11.58,103.41,-114381449#0,0.0
2236.0,2237.0,8.52,78.56,-114381449#1,0.0
2238.0,2239.0,48.76,413.54,-114381453,0.0
2240.0,2241.0,2.18,14.62,-114433836,0.0
2242.0,2243.0,2.59,15.61,-114433837#0,0.0
2254.0,2255.0,12.44,99.66,-11452524,0.0
2262.0,2263.0,13.4,90.1,-114684413#1,0.0
2264.0,2265.0,11.65,80.61,-114684413#2,0.0
2268.0,2269.0,9.48,51.38,-11483007#2,0.0
2270.0,2271.0,24.58,170.41,-11483256#0,0.0
2272.0,2273.0,8.46,115.13,-114919626,0.0
2274.0,2275.0,31.33,449.18,-1152931045,0.0
2276.0,2277.0,4.68,67.8,-1152931046,0.0
2278.0,2279.0,5.43,77.91,-1152931051,0.0
2280.0,2281.0,7.5,107.6,-1152931052.0,0.0
2282.0,2283.0,33.01,475.03,-1152931053,0.0
2294.0,2295.0,29.46,210.67,-115724949,0.0
2300.0,2301.0,38.07,290.77,-1158936604,0.0
2304.0,2305.0,6.14,54.85,-11607313#1,0.0
2306.0,2307.0,14.32,270.06,-116171834#0,0.0
2308.0,2309.0,9.64,181.52,-116171834#1,0.0
2310.0,2311.0,9.7,175.46,-116171834#2,0.0
2312.0,2313.0,6.77,99.82,-116171834#3,0.0
2318.0,2319.0,31.37,243.96,-11644202#0,0.0
2322.0,2323.0,11.85,93.9,-11644243#0,0.0
2324.0,2325.0,9.47,76.89,-11644243#1,0.0
2342.0,2343.0,1.54,20.94,-1164617785,0.0
2348.0,2349.0,0.89,6.95,-1171299218,0.0
2366.0,2367.0,23.34,301.02,-117951616,0.0
2368.0,2369.0,19.5,269.07,-1180033769,0.0
2370.0,2371.0,2.58,24.2,-1180033770#0,0.0
2372.0,2373.0,1.36,9.51,-1180033770#1,0.0
2374.0,2375.0,1.84,14.23,-118011012,0.0
2380.0,2381.0,21.55,169.88,-118336900#0,0.0
2392.0,2393.0,20.27,149.38,-118336904,0.0
2394.0,2395.0,10.99,75.33,-118336906,0.0
2396.0,2397.0,16.99,200.71,-118336908#0,0.0
2398.0,2399.0,16.03,124.91,-118336909#0,0.0
2400.0,2401.0,8.21,63.76,-118336909#1,0.0
2402.0,2403.0,6.83,52.68,-118336915,0.0
2404.0,2405.0,10.88,80.08,-118361751#0,0.0
2410.0,2411.0,25.04,175.07,-118394625,0.0
2416.0,2417.0,15.9,123.31,-118635979#0,0.0
2418.0,2419.0,11.83,160.74,-118635982#0,0.0
2420.0,2421.0,12.61,171.41,-118635982#1,0.0
2424.0,2425.0,10.92,94.52,-118740777,0.0
2426.0,2427.0,5.17,43.99,-118745156,0.0
2428.0,2429.0,9.75,85.6,-118745159#0,0.0
2438.0,2439.0,10.29,75.87,-11897422,0.0
2440.0,2441.0,21.46,167.01,-119024153#0,0.0
2442.0,2443.0,1.18,11.41,-1190781965,0.0
2444.0,2445.0,2.17,21.9,-119080621,0.0
2446.0,2447.0,4.58,16.1,-119080623#1,0.0
2454.0,2455.0,46.83,318.91,-119201835,0.0
2456.0,2457.0,26.5,200.15,-119201840#2,0.0
2462.0,2463.0,0.5,5.61,-119201848#0,0.0
2464.0,2465.0,1.73,16.23,-119201848#1,0.0
2466.0,2467.0,18.51,248.42,-119201851,0.0
2468.0,2469.0,6.51,83.48,-119201856,0.0
2470.0,2471.0,15.76,130.12,-11923625#0,0.0
2474.0,2475.0,13.0,153.9,-11923627#2,0.0
2476.0,2477.0,3.05,24.85,-11929488#0,0.0
2478.0,2479.0,18.81,154.59,-11929488#1,0.0
2482.0,2483.0,21.24,177.18,-119914238#0,0.0
2484.0,2485.0,31.21,257.88,-119914238#1,0.0
2492.0,2493.0,30.79,235.11,-11993337#1,0.0
2496.0,2497.0,13.47,101.69,-11993350#1,0.0
2500.0,2501.0,13.42,109.38,-11993435#0,0.0
2502.0,2503.0,9.45,76.33,-11993435#1,0.0
2504.0,2505.0,14.41,45.95,-11993487#2,0.0
2508.0,2509.0,19.84,160.08,-11993538#1,0.0
2510.0,2511.0,28.26,224.43,-11993538#2,0.0
2512.0,2513.0,15.24,120.65,-11993538#4,0.0
2518.0,2519.0,77.85,656.83,-11993725,0.0
2524.0,2525.0,6.09,51.69,-11993748#2,0.0
2528.0,2529.0,6.28,50.48,-1200911699,0.0
2530.0,2531.0,8.39,95.36,-120311789#0,0.0
2534.0,2535.0,6.44,53.62,-120633718#0,0.0
2536.0,2537.0,23.35,144.33,-120633878#1,0.0
2542.0,2543.0,5.08,63.38,-120860918#0,0.0
2546.0,2547.0,28.28,215.19,-120948266,0.0
2548.0,2549.0,38.86,280.7,-120948267,0.0
2552.0,2553.0,109.19,767.02,-121024652,0.0
2554.0,2555.0,11.24,240.63,-121024653#0,0.0
2556.0,2557.0,0.81,3.76,-121024653#1,0.0
2558.0,2559.0,28.22,197.97,-121174600#0,0.0
2560.0,2561.0,6.39,39.15,-121174600#1,0.0
2564.0,2565.0,0.73,5.16,-12133161,0.0
2580.0,2581.0,14.31,129.68,-121900267,0.0
2582.0,2583.0,12.89,103.54,-122121575,0.0
2584.0,2585.0,3.3,27.16,-1222276764,0.0
2588.0,2589.0,4.65,44.35,-122291113,0.0
2590.0,2591.0,7.41,14.13,-122365341,0.0
2594.0,2595.0,12.13,164.92,-122634198,0.0
2596.0,2597.0,46.37,342.14,-122746241#0,0.0
2600.0,2601.0,23.37,155.18,-122746241#2,0.0
2602.0,2603.0,7.46,107.2,-1227711122,0.0
2610.0,2611.0,33.59,207.25,-122944506,0.0
2616.0,2617.0,15.62,106.48,-123033990#0,0.0
2618.0,2619.0,33.94,252.29,-123033990#1,0.0
2622.0,2623.0,8.55,82.98,-123046107#1,0.0
2624.0,2625.0,70.46,516.59,-12305946#0,0.0
2626.0,2627.0,12.55,107.31,-12305946#1,0.0
2628.0,2629.0,10.49,74.84,-12307239#0,0.0
2630.0,2631.0,12.6,92.67,-12307239#1,0.0
2632.0,2633.0,9.74,124.91,-123099557#0,0.0
2634.0,2635.0,3.13,31.06,-123099557#1,0.0
2636.0,2637.0,8.62,100.2,-123099557#2,0.0
2638.0,2639.0,22.83,167.46,-123102508,0.0
2640.0,2641.0,4.96,36.08,-123102508.177,0.0
2642.0,2643.0,2.19,16.44,-123102508.226,0.0
2644.0,2645.0,25.09,352.34,-123103792#1,0.0
2646.0,2647.0,6.37,89.44,-123103792#2,0.0
2648.0,2649.0,1.55,20.14,-123103792#3,0.0
2650.0,2651.0,9.72,135.15,-123103792#4,0.0
2652.0,2653.0,136.88,2494.06,-123104620,0.0
2656.0,2657.0,7.27,54.8,-123384345#2,0.0
2658.0,2659.0,2.56,27.33,-123485307,0.0
2678.0,2679.0,12.62,90.23,-123943325#1,0.0
2680.0,2681.0,10.9,87.52,-123943325#3,0.0
2724.0,2725.0,14.4,121.12,-123951401#5,0.0
2726.0,2727.0,10.95,91.92,-123951401#6,0.0
2728.0,2729.0,15.23,128.66,-123951401#7,0.0
2758.0,2759.0,11.66,74.89,-123959489#1,0.0
2780.0,2781.0,15.46,115.07,-124263303,0.0
2788.0,2789.0,11.85,128.15,-124266861,0.0
2790.0,2791.0,17.44,191.93,-124266862#0,0.0
2794.0,2795.0,8.45,96.42,-124266862#2,0.0
2796.0,2797.0,8.73,90.53,-124266862#3,0.0
2800.0,2801.0,37.19,256.52,-124318862#1,0.0
2804.0,2805.0,4.11,4.59,-124729415#1,0.0
2806.0,2807.0,3.51,54.1,-124808841,0.0
2808.0,2809.0,0.26,4.02,-124808842,0.0
2810.0,2811.0,19.69,145.27,-124810764#0,0.0
2814.0,2815.0,25.82,279.08,-125090417,0.0
2818.0,2819.0,17.36,138.58,-12520036,0.0
2822.0,2823.0,12.99,178.28,-125693712,0.0
2824.0,2825.0,7.62,64.35,-126053564#0,0.0
2826.0,2827.0,6.92,58.34,-126053564#1,0.0
2828.0,2829.0,32.55,374.96,-126095388,0.0
2838.0,2839.0,17.06,216.65,-12621137,0.0
2842.0,2843.0,21.81,177.76,-12622296,0.0
2860.0,2861.0,30.76,380.53,-126290781,0.0
2864.0,2865.0,38.82,263.33,-126352571#0,0.0
2882.0,2883.0,27.45,234.63,-12678107#2,0.0
2884.0,2885.0,0.04,0.2,-12678119#1,0.0
2888.0,2889.0,33.32,436.84,-126833945,0.0
2890.0,2891.0,15.4,182.36,-126833947#0,0.0
2892.0,2893.0,8.69,118.62,-126833947#1,0.0
2894.0,2895.0,14.88,181.43,-126833947#2,0.0
2896.0,2897.0,11.57,133.6,-126833947#3,0.0
2898.0,2899.0,1.05,4.46,-126833947#4,0.0
2900.0,2901.0,26.33,188.61,-126836087,0.0
2902.0,2903.0,22.21,170.41,-127054759#0,0.0
2904.0,2905.0,13.13,107.41,-127054759#1,0.0
2908.0,2909.0,18.58,153.94,-127054759#4,0.0
2910.0,2911.0,8.48,93.79,-127081870,0.0
2912.0,2913.0,13.31,117.34,-127191770#1,0.0
2914.0,2915.0,8.25,106.06,-127191770#2,0.0
2916.0,2917.0,3.1,34.31,-127191770#3,0.0
2918.0,2919.0,1.65,12.19,-127191774,0.0
2920.0,2921.0,21.81,162.53,-127191777#0,0.0
2924.0,2925.0,48.59,280.95,-127361055#1,0.0
2926.0,2927.0,17.79,150.07,-127538487#0,0.0
2938.0,2939.0,13.35,98.71,-127538492#0,0.0
2946.0,2947.0,12.66,93.14,-127538492#4,0.0
2948.0,2949.0,12.0,62.09,-127538497#2,0.0
2950.0,2951.0,1.83,17.12,-127538497#3,0.0
2952.0,2953.0,24.5,287.4,-127586615,0.0
2954.0,2955.0,6.9,53.5,-127586616,0.0
2956.0,2957.0,13.5,91.23,-127621245#2,0.0
2958.0,2959.0,6.37,47.44,-127621246,0.0
2962.0,2963.0,7.67,46.28,-12770225,0.0
2964.0,2965.0,4.53,29.11,-12770227#1,0.0
3002.0,3003.0,25.61,196.01,-128276155,0.0
3008.0,3009.0,9.49,72.87,-128406003#0,0.0
3014.0,3015.0,3.65,72.24,-128406004,0.0
3016.0,3017.0,35.07,269.93,-128437136,0.0
3018.0,3019.0,2.87,22.8,-128445127#0,0.0
3020.0,3021.0,43.53,281.57,-128445127#1,0.0
3022.0,3023.0,14.93,100.98,-128459772#0,0.0
3024.0,3025.0,2.54,17.19,-128459772#1,0.0
3026.0,3027.0,6.36,44.91,-128459772#2,0.0
3032.0,3033.0,16.04,113.87,-128463008#0,0.0
3048.0,3049.0,4.25,39.6,-128968842#0,0.0
3050.0,3051.0,7.74,82.5,-128968842#1,0.0
3052.0,3053.0,58.28,415.01,-129104626#2,0.0
3072.0,3073.0,3.01,40.9,-129285627#0,0.0
3074.0,3075.0,3.87,52.54,-129285627#1,0.0
3076.0,3077.0,10.88,133.64,-129285627#2,0.0
3078.0,3079.0,10.36,76.97,-129285627#7,0.0
3080.0,3081.0,4.12,57.03,-129285627#8,0.0
3082.0,3083.0,4.65,60.11,-129285627#9,0.0
3084.0,3085.0,14.43,112.18,-129413465#1,0.0
3088.0,3089.0,16.41,217.31,-129519181,0.0
3092.0,3093.0,44.46,491.54,-129621725,0.0
3094.0,3095.0,19.94,156.34,-129953984,0.0
3096.0,3097.0,76.83,568.84,-129953985#0,0.0
3098.0,3099.0,34.89,230.63,-129953985#1,0.0
3100.0,3101.0,18.17,132.34,-130105246,0.0
3102.0,3103.0,83.92,669.9,-130105246.134,0.0
3104.0,3105.0,20.94,244.03,-130105247#0,0.0
3106.0,3107.0,16.91,236.9,-130105247#1,0.0
3114.0,3115.0,8.5,63.5,-130775086#1,0.0
3116.0,3117.0,131.88,458.26,-130775101,0.0
3120.0,3121.0,17.25,170.84,-130775142,0.0
3124.0,3125.0,21.8,153.92,-131333251,0.0
3126.0,3127.0,22.67,300.87,-131383386#0,0.0
3128.0,3129.0,11.37,175.48,-131383386#1,0.0
3136.0,3137.0,5.73,39.97,-131505631,0.0
3140.0,3141.0,12.76,109.88,-131578001,0.0
3148.0,3149.0,129.44,291.52,-131834974#0,0.0
3152.0,3153.0,29.67,356.68,-131834976#0,0.0
3154.0,3155.0,1.82,24.66,-131834976#2,0.0
3156.0,3157.0,3.69,51.77,-131834976#3,0.0
3158.0,3159.0,7.6,106.52,-131834976#4,0.0
3160.0,3161.0,7.28,83.65,-131834976#5,0.0
3162.0,3163.0,24.9,263.3,-131834979#1,0.0
3164.0,3165.0,7.97,98.69,-131834980#0,0.0
3166.0,3167.0,8.31,89.82,-131834980#1,0.0
3168.0,3169.0,64.0,450.26,-131834986,0.0
3170.0,3171.0,18.39,80.3,-131944077#0,0.0
3172.0,3173.0,1.27,5.91,-131944077#1,0.0
3174.0,3175.0,13.55,66.91,-131944077#2,0.0
3176.0,3177.0,44.97,378.22,-132049272,0.0
3182.0,3183.0,4.27,33.23,-132063757#0,0.0
3184.0,3185.0,13.14,101.23,-132063757#1,0.0
3186.0,3187.0,20.04,154.18,-132105451#0,0.0
3188.0,3189.0,11.77,90.36,-132105451#1,0.0
3194.0,3195.0,17.4,138.99,-13222746#1,0.0
3198.0,3199.0,30.82,231.9,-132311903,0.0
3200.0,3201.0,18.58,120.84,-13232333,0.0
3212.0,3213.0,26.46,351.42,-13252409#1,0.0
3226.0,3227.0,12.7,105.23,-132630565,0.0
3228.0,3229.0,25.3,211.74,-132688410,0.0
3230.0,3231.0,3.7,48.39,-132688411#0,0.0
3232.0,3233.0,12.3,154.92,-132688411#1,0.0
3234.0,3235.0,3.73,47.33,-132688411#2,0.0
3236.0,3237.0,13.7,162.21,-132688412,0.0
3270.0,3271.0,11.54,153.73,-1327638400,0.0
3272.0,3273.0,9.52,126.93,-1327638403,0.0
3274.0,3275.0,3.41,12.9,-1327638404#1,0.0
3276.0,3277.0,7.03,11.2,-1327638404#2,0.0
3278.0,3279.0,2.0,25.4,-1327638405,0.0
3280.0,3281.0,0.97,13.54,-1327638407,0.0
3282.0,3283.0,9.82,136.29,-1327638408,0.0
3284.0,3285.0,3.81,6.1,-1327638409#0,0.0
3286.0,3287.0,4.33,45.55,-1327638409#2,0.0
3334.0,3335.0,8.7,70.03,-133482776,0.0
3352.0,3353.0,28.42,157.31,-133615133,0.0
3364.0,3365.0,27.16,210.31,-133643003#0,0.0
3396.0,3397.0,18.34,132.15,-133988497,0.0
3398.0,3399.0,11.56,100.52,-133988504,0.0
3400.0,3401.0,27.36,194.35,-133988505,0.0
3402.0,3403.0,42.84,336.91,-133988508#0,0.0
3406.0,3407.0,6.2,70.75,-134211757,0.0
3408.0,3409.0,6.08,70.67,-134240439#0,0.0
3410.0,3411.0,8.24,99.6,-134240439#1,0.0
3412.0,3413.0,38.43,495.36,-134240440#0,0.0
3418.0,3419.0,5.92,68.49,-134833892#0,0.0
3420.0,3421.0,11.86,122.75,-134833892#1,0.0
3422.0,3423.0,13.33,151.75,-134833892#3,0.0
3424.0,3425.0,3.18,36.32,-134833892#4,0.0
3426.0,3427.0,19.04,205.49,-134941364#0,0.0
3428.0,3429.0,5.09,49.54,-134941364#1,0.0
3430.0,3431.0,0.72,4.22,-134941364#2,0.0
3440.0,3441.0,2.73,21.92,-135117827#0,0.0
3450.0,3451.0,9.12,74.24,-135710625,0.0
3454.0,3455.0,25.35,199.1,-135777007#0,0.0
3456.0,3457.0,9.37,76.66,-135777007#1,0.0
3458.0,3459.0,16.43,134.73,-135777007#2,0.0
3460.0,3461.0,98.44,1165.43,-135777010,0.0
3464.0,3465.0,51.09,415.31,-135777013#0,0.0
3466.0,3467.0,14.91,112.45,-135777013#1,0.0
3468.0,3469.0,12.78,99.58,-135777013#2,0.0
3470.0,3471.0,23.7,181.96,-135777013#3,0.0
3472.0,3473.0,9.17,68.31,-135777015#0,0.0
3474.0,3475.0,28.55,216.76,-135777015#1,0.0
3476.0,3477.0,43.32,85.29,-135777022#0,0.0
3478.0,3479.0,44.42,94.11,-135777022#1,0.0
3480.0,3481.0,30.42,69.92,-135777024#0,0.0
3482.0,3483.0,30.42,68.77,-135777024#1,0.0
3484.0,3485.0,22.22,165.32,-135777027#0,0.0
3486.0,3487.0,31.41,215.19,-135777027#2,0.0
3488.0,3489.0,6.55,44.77,-135777027#3,0.0
3490.0,3491.0,39.71,297.05,-135887713#2,0.0
3494.0,3495.0,0.45,3.4,-135898149,0.0
3500.0,3501.0,4.58,59.43,-136024345#0,0.0
3502.0,3503.0,4.55,58.56,-136024345#1,0.0
3504.0,3505.0,4.43,58.79,-136024345#2,0.0
3506.0,3507.0,5.52,72.75,-136024345#3,0.0
3508.0,3509.0,4.73,64.47,-136024345#4,0.0
3510.0,3511.0,9.16,125.54,-136024345#5,0.0
3512.0,3513.0,5.13,41.38,-136024345#6,0.0
3514.0,3515.0,0.97,2.92,-136024345#7,0.0
3516.0,3517.0,41.43,341.57,-136073687,0.0
3520.0,3521.0,53.07,411.47,-136073719#0,0.0
3522.0,3523.0,9.62,74.77,-136073719#1,0.0
3524.0,3525.0,1.65,11.97,-136073719#2,0.0
3532.0,3533.0,25.17,196.52,-13621313,0.0
3536.0,3537.0,25.58,317.94,-136699504,0.0
3538.0,3539.0,11.07,65.06,-136814134#2,0.0
3542.0,3543.0,1.54,12.41,-136892623,0.0
3544.0,3545.0,5.88,45.04,-136979778,0.0
3546.0,3547.0,3.0,26.39,-136981055#0,0.0
3548.0,3549.0,1.08,5.2,-13701491,0.0
3554.0,3555.0,37.32,241.24,-137071141#1,0.0
3556.0,3557.0,32.04,247.34,-137071141#2,0.0
3558.0,3559.0,10.84,7.52,-137071141#6,0.0
3560.0,3561.0,15.55,106.53,-137071141#8,0.0
3562.0,3563.0,11.02,81.56,-137071141#9,0.0
3564.0,3565.0,35.48,301.93,-137071142,0.0
3566.0,3567.0,8.8,169.61,-137071143#0,0.0
3568.0,3569.0,19.13,323.59,-137071143#1,0.0
3570.0,3571.0,61.95,466.51,-137071144,0.0
3572.0,3573.0,14.74,113.56,-137071150#0,0.0
3574.0,3575.0,7.99,94.93,-137071152#0,0.0
3576.0,3577.0,37.13,261.46,-137071165#0,0.0
3580.0,3581.0,44.0,321.48,-137071166,0.0
3586.0,3587.0,5.04,60.24,-137118016,0.0
3590.0,3591.0,12.32,93.82,-137318565#0,0.0
3592.0,3593.0,10.96,81.61,-137318565#1,0.0
3594.0,3595.0,14.0,107.67,-137318565#2,0.0
3596.0,3597.0,14.65,111.11,-137318565#3,0.0
3604.0,3605.0,23.26,205.25,-137499652,0.0
3606.0,3607.0,30.09,235.34,-137499661,0.0
3608.0,3609.0,23.58,357.77,-137499667#0,0.0
3610.0,3611.0,1.35,20.21,-137499667#1,0.0
3612.0,3613.0,9.8,63.1,-137534613#2,0.0
3614.0,3615.0,14.99,146.27,-137534616#0,0.0
3616.0,3617.0,5.99,68.22,-137534616#1,0.0
3618.0,3619.0,3.1,28.63,-137534616#2,0.0
3620.0,3621.0,1.38,19.69,-137534616#3,0.0
3622.0,3623.0,1.54,13.44,-137623807#0,0.0
3630.0,3631.0,24.67,303.74,-137685680#0,0.0
3632.0,3633.0,9.5,119.25,-137685680#2,0.0
3634.0,3635.0,9.07,111.78,-137685680#4,0.0
3640.0,3641.0,6.28,56.25,-137700044,0.0
3644.0,3645.0,26.82,203.83,-137715200,0.0
3656.0,3657.0,12.07,71.47,-137728457,0.0
3658.0,3659.0,39.32,283.99,-13782288,0.0
3662.0,3663.0,31.89,196.6,-137884039#2,0.0
3664.0,3665.0,18.07,125.87,-137884039#4,0.0
3666.0,3667.0,36.22,264.49,-137884039#5,0.0
3670.0,3671.0,12.19,98.46,-137884041#0,0.0
3676.0,3677.0,3.27,17.4,-137884047#0,0.0
3678.0,3679.0,10.93,88.97,-137884047#1,0.0
3686.0,3687.0,18.71,156.73,-137928860,0.0
3692.0,3693.0,11.01,77.58,-137954786,0.0
3694.0,3695.0,36.06,307.88,-138147741#0,0.0
3696.0,3697.0,28.74,239.51,-138147741#1,0.0
3698.0,3699.0,10.26,85.04,-138147741#2,0.0
3702.0,3703.0,18.73,154.9,-138166311#1,0.0
3704.0,3705.0,3.64,25.05,-138418957,0.0
3706.0,3707.0,15.59,112.84,-13842334#0,0.0
3710.0,3711.0,30.96,232.01,-13842360#1,0.0
3712.0,3713.0,16.12,161.26,-138431358#1,0.0
3714.0,3715.0,6.7,76.52,-138431358#3,0.0
3720.0,3721.0,4.28,52.67,-138515677#0,0.0
3722.0,3723.0,11.57,143.44,-138515677#1,0.0
3724.0,3725.0,10.6,125.7,-138515677#2,0.0
3726.0,3727.0,12.29,149.22,-138515677#3,0.0
3728.0,3729.0,29.39,217.17,-138522482,0.0
3736.0,3737.0,9.6,87.38,-13853633#3,0.0
3738.0,3739.0,7.07,33.15,-13853633#4,0.0
3740.0,3741.0,23.28,110.58,-13853638,0.0
3742.0,3743.0,6.69,46.12,-138604515#0,0.0
3744.0,3745.0,11.06,80.17,-138604515#1,0.0
3748.0,3749.0,14.77,102.9,-138604846,0.0
3750.0,3751.0,36.24,278.35,-13861133,0.0
3758.0,3759.0,8.26,90.08,-138624416,0.0
3762.0,3763.0,27.68,216.41,-138624452#1,0.0
3764.0,3765.0,29.99,235.43,-138624458,0.0
3768.0,3769.0,14.89,167.63,-138861604#2,0.0
3782.0,3783.0,15.96,183.29,-140238062,0.0
3790.0,3791.0,2.29,30.99,-140244087#0,0.0
3792.0,3793.0,7.96,108.56,-140244087#1,0.0
3794.0,3795.0,7.95,62.63,-14025482#1,0.0
3796.0,3797.0,11.25,91.71,-14025482#2,0.0
3798.0,3799.0,21.2,170.71,-14025482#3,0.0
3800.0,3801.0,8.82,72.76,-14025482#4,0.0
3802.0,3803.0,20.2,167.58,-14025482#5,0.0
3804.0,3805.0,17.2,138.84,-14025482#6,0.0
3806.0,3807.0,11.98,94.02,-14025485#0,0.0
3808.0,3809.0,13.15,102.41,-14025485#1,0.0
3814.0,3815.0,20.82,244.89,-14025490#0,0.0
3816.0,3817.0,18.38,239.62,-14025490#1,0.0
3828.0,3829.0,42.93,328.0,-14029900#1,0.0
3838.0,3839.0,17.55,109.02,-140383149#3,0.0
3840.0,3841.0,23.36,175.12,-140383153#2,0.0
3842.0,3843.0,29.72,266.38,-140383153#3,0.0
3844.0,3845.0,14.73,135.63,-140383153#4,0.0
3848.0,3849.0,36.06,223.46,-140432615#2,0.0
3850.0,3851.0,29.07,182.21,-140498882#2,0.0
3852.0,3853.0,51.29,387.95,-140498883#0,0.0
3854.0,3855.0,18.09,132.82,-140498883#1,0.0
3856.0,3857.0,17.48,123.64,-140549156,0.0
3872.0,3873.0,6.42,48.79,-140648431#0,0.0
3874.0,3875.0,7.24,55.15,-140648431#1,0.0
3878.0,3879.0,6.34,22.55,-140648431#3,0.0
3880.0,3881.0,7.48,57.35,-140648432,0.0
3886.0,3887.0,2.2,20.28,-140648437,0.0
3892.0,3893.0,48.45,596.58,-140656352,0.0
3896.0,3897.0,18.7,149.17,-140687805,0.0
3898.0,3899.0,32.21,249.58,-140914766,0.0
3906.0,3907.0,34.16,202.11,-140964907#0,0.0
3910.0,3911.0,13.51,104.76,-140964908#0,0.0
3912.0,3913.0,18.27,142.84,-140964908#1,0.0
3916.0,3917.0,12.04,102.85,-140964910#0,0.0
3928.0,3929.0,9.07,71.65,-140964927#1,0.0
3930.0,3931.0,10.69,80.28,-140964927#2,0.0
3932.0,3933.0,9.6,71.37,-140964927#3,0.0
3934.0,3935.0,14.38,98.29,-141124480#0,0.0
3936.0,3937.0,22.05,135.95,-141124480#1,0.0
3940.0,3941.0,54.03,409.96,-141128588,0.0
3952.0,3953.0,15.77,109.78,-14116613#0,0.0
3954.0,3955.0,32.76,229.91,-14116613#1,0.0
3956.0,3957.0,16.89,104.59,-14116620#0,0.0
3960.0,3961.0,20.52,157.54,-14116824,0.0
3962.0,3963.0,12.78,90.48,-14116958#0,0.0
3966.0,3967.0,32.15,236.77,-14117217,0.0
3968.0,3969.0,117.31,872.67,-14118410,0.0
3970.0,3971.0,23.28,327.26,-14118464#0,0.0
3972.0,3973.0,8.73,77.74,-14118464#1,0.0
3974.0,3975.0,23.53,202.84,-14118593#0,0.0
3982.0,3983.0,11.51,145.53,-14118608,0.0
3984.0,3985.0,12.76,110.73,-14118745#0,0.0
4000.0,4001.0,12.66,86.44,-141220151#0,0.0
4006.0,4007.0,6.46,86.97,-141220979#0,0.0
4008.0,4009.0,7.34,88.36,-141220979#1,0.0
4012.0,4013.0,22.19,190.88,-14122650#0,0.0
4014.0,4015.0,12.34,106.09,-14122650#1,0.0
4020.0,4021.0,9.86,50.85,-14122684#2,0.0
4032.0,4033.0,114.35,839.34,-14126967,0.0
4034.0,4035.0,110.52,843.29,-14127262#0,0.0
4036.0,4037.0,30.86,245.3,-14127262#1,0.0
4038.0,4039.0,44.99,358.15,-14127262#2,0.0
4040.0,4041.0,53.2,390.18,-14129564#0,0.0
4042.0,4043.0,30.85,255.6,-14129564#1,0.0
4046.0,4047.0,39.79,272.38,-141307149,0.0
4052.0,4053.0,42.84,279.16,-141307153,0.0
4054.0,4055.0,10.21,92.81,-141309171#0,0.0
4062.0,4063.0,3.85,19.34,-141309175#1,0.0
4066.0,4067.0,14.81,102.01,-141309179#1,0.0
4068.0,4069.0,3.06,23.2,-141317917#0,0.0
4070.0,4071.0,19.38,147.36,-141317917#1,0.0
4072.0,4073.0,26.62,206.15,-141317917#2,0.0
4076.0,4077.0,32.55,292.94,-141317919#0,0.0
4078.0,4079.0,14.69,117.93,-141317919#1,0.0
4080.0,4081.0,12.18,91.36,-141317921#0,0.0
4082.0,4083.0,12.8,95.31,-141317921#1,0.0
4088.0,4089.0,13.14,97.95,-141317924#0,0.0
4090.0,4091.0,18.15,136.03,-141317924#1,0.0
4094.0,4095.0,2.15,11.07,-141474195,0.0
4096.0,4097.0,2.69,30.44,-141572982,0.0
4114.0,4115.0,15.75,138.13,-141575941#0,0.0
4150.0,4151.0,28.11,176.63,-141802166,0.0
4168.0,4169.0,11.23,91.83,-141805132,0.0
4180.0,4181.0,27.13,330.76,-141968799#0,0.0
4182.0,4183.0,34.92,427.66,-141968830#0,0.0
4184.0,4185.0,7.49,91.7,-141968830#1,0.0
4186.0,4187.0,23.98,293.85,-141968853,0.0
4188.0,4189.0,47.2,336.57,-141968881#0,0.0
4190.0,4191.0,29.8,215.29,-141968881#1,0.0
4192.0,4193.0,28.39,204.9,-141968881#2,0.0
4200.0,4201.0,29.02,326.44,-141968897,0.0
4202.0,4203.0,27.68,309.89,-141968903,0.0
4204.0,4205.0,9.76,115.26,-142018575,0.0
4212.0,4213.0,30.33,224.54,-142059956#3,0.0
4222.0,4223.0,13.25,83.68,-142060983,0.0
4228.0,4229.0,13.0,109.85,-142061202#1,0.0
4230.0,4231.0,15.49,130.52,-142061202#2,0.0
